# Figure 14 bottom right plot - Third quarter surface distribution of the impact vaporization flux (3rd column) - impact velocity limit 20 km s-1
# Lunar Local time (hr), Selenocentric latitude (deg), Impact vaporization flux (g cm-2 s-1 x 10-16)
0.07 -89. 1.65409
0.07 -87. 1.6482
0.07 -85. 1.64489
0.07 -83. 1.64415
0.07 -81. 1.64489
0.07 -79. 1.64746
0.07 -77. 1.65151
0.07 -75. 1.65666
0.07 -73. 1.66255
0.07 -71. 1.66917
0.07 -69. 1.67615
0.07 -67. 1.68314
0.07 -65. 1.69013
0.07 -63. 1.69712
0.07 -61. 1.70411
0.07 -59. 1.71036
0.07 -57. 1.71661
0.07 -55. 1.72213
0.07 -53. 1.72728
0.07 -51. 1.7317
0.07 -49. 1.73537
0.07 -47. 1.73868
0.07 -45. 1.74089
0.07 -43. 1.74273
0.07 -41. 1.7442
0.07 -39. 1.74494
0.07 -37. 1.74494
0.07 -35. 1.74457
0.07 -33. 1.74347
0.07 -31. 1.74236
0.07 -29. 1.74089
0.07 -27. 1.73905
0.07 -25. 1.73684
0.07 -23. 1.73501
0.07 -21. 1.7328
0.07 -19. 1.73096
0.07 -17. 1.72875
0.07 -15. 1.72728
0.07 -13. 1.72581
0.07 -11. 1.72434
0.07 -9. 1.72324
0.07 -7. 1.72213
0.07 -5. 1.72103
0.07 -3. 1.71992
0.07 -1. 1.71882
0.07 1. 1.71735
0.07 3. 1.71625
0.07 5. 1.71478
0.07 7. 1.7133
0.07 9. 1.71183
0.07 11. 1.71036
0.07 13. 1.70926
0.07 15. 1.70815
0.07 17. 1.70705
0.07 19. 1.70632
0.07 21. 1.70595
0.07 23. 1.70558
0.07 25. 1.70521
0.07 27. 1.70484
0.07 29. 1.70411
0.07 31. 1.70337
0.07 33. 1.70227
0.07 35. 1.70117
0.07 37. 1.69933
0.07 39. 1.69675
0.07 41. 1.69418
0.07 43. 1.69087
0.07 45. 1.68682
0.07 47. 1.68241
0.07 49. 1.67763
0.07 51. 1.67174
0.07 53. 1.66586
0.07 55. 1.65887
0.07 57. 1.65188
0.07 59. 1.64415
0.07 61. 1.63643
0.07 63. 1.62797
0.07 65. 1.61988
0.07 67. 1.61142
0.07 69. 1.60296
0.07 71. 1.59487
0.07 73. 1.58751
0.07 75. 1.58052
0.07 77. 1.57427
0.07 79. 1.56949
0.07 81. 1.56581
0.07 83. 1.56434
0.07 85. 1.56434
0.07 87. 1.56691
0.07 89. 1.57243
0.20 -89. 1.65188
0.20 -87. 1.64673
0.20 -85. 1.64415
0.20 -83. 1.64379
0.20 -81. 1.64563
0.20 -79. 1.64857
0.20 -77. 1.65335
0.20 -75. 1.65887
0.20 -73. 1.66549
0.20 -71. 1.67284
0.20 -69. 1.6802
0.20 -67. 1.68792
0.20 -65. 1.69565
0.20 -63. 1.70301
0.20 -61. 1.71036
0.20 -59. 1.71735
0.20 -57. 1.72397
0.20 -55. 1.73022
0.20 -53. 1.73574
0.20 -51. 1.74052
0.20 -49. 1.74494
0.20 -47. 1.74861
0.20 -45. 1.75156
0.20 -43. 1.75376
0.20 -41. 1.7556
0.20 -39. 1.75671
0.20 -37. 1.75707
0.20 -35. 1.75707
0.20 -33. 1.75671
0.20 -31. 1.7556
0.20 -29. 1.7545
0.20 -27. 1.75303
0.20 -25. 1.75119
0.20 -23. 1.74935
0.20 -21. 1.74751
0.20 -19. 1.74567
0.20 -17. 1.7442
0.20 -15. 1.74273
0.20 -13. 1.74126
0.20 -11. 1.74016
0.20 -9. 1.73905
0.20 -7. 1.73795
0.20 -5. 1.73684
0.20 -3. 1.73574
0.20 -1. 1.73464
0.20 1. 1.73317
0.20 3. 1.73206
0.20 5. 1.73059
0.20 7. 1.72875
0.20 9. 1.72728
0.20 11. 1.72581
0.20 13. 1.72434
0.20 15. 1.72324
0.20 17. 1.72213
0.20 19. 1.7214
0.20 21. 1.72066
0.20 23. 1.71992
0.20 25. 1.71956
0.20 27. 1.71882
0.20 29. 1.71772
0.20 31. 1.71661
0.20 33. 1.71551
0.20 35. 1.71367
0.20 37. 1.71147
0.20 39. 1.70889
0.20 41. 1.70558
0.20 43. 1.7019
0.20 45. 1.69749
0.20 47. 1.69271
0.20 49. 1.68719
0.20 51. 1.68094
0.20 53. 1.67432
0.20 55. 1.66696
0.20 57. 1.65923
0.20 59. 1.65114
0.20 61. 1.64268
0.20 63. 1.63386
0.20 65. 1.62503
0.20 67. 1.6162
0.20 69. 1.607
0.20 71. 1.59854
0.20 73. 1.59045
0.20 75. 1.58273
0.20 77. 1.57611
0.20 79. 1.57059
0.20 81. 1.56654
0.20 83. 1.56397
0.20 85. 1.5636
0.20 87. 1.56581
0.20 89. 1.57022
0.33 -89. 1.6493
0.33 -87. 1.64452
0.33 -85. 1.64268
0.33 -83. 1.64305
0.33 -81. 1.64526
0.33 -79. 1.6493
0.33 -77. 1.65445
0.33 -75. 1.66071
0.33 -73. 1.66806
0.33 -71. 1.67542
0.33 -69. 1.68351
0.33 -67. 1.69197
0.33 -65. 1.70006
0.33 -63. 1.70815
0.33 -61. 1.71625
0.33 -59. 1.7236
0.33 -57. 1.73096
0.33 -55. 1.73721
0.33 -53. 1.74347
0.33 -51. 1.74861
0.33 -49. 1.7534
0.33 -47. 1.75781
0.33 -45. 1.76112
0.33 -43. 1.7637
0.33 -41. 1.7659
0.33 -39. 1.76737
0.33 -37. 1.76811
0.33 -35. 1.76848
0.33 -33. 1.76848
0.33 -31. 1.76774
0.33 -29. 1.76664
0.33 -27. 1.76553
0.33 -25. 1.76406
0.33 -23. 1.76259
0.33 -21. 1.76075
0.33 -19. 1.75928
0.33 -17. 1.75781
0.33 -15. 1.75634
0.33 -13. 1.75524
0.33 -11. 1.75413
0.33 -9. 1.7534
0.33 -7. 1.75229
0.33 -5. 1.75119
0.33 -3. 1.75009
0.33 -1. 1.74898
0.33 1. 1.74751
0.33 3. 1.74641
0.33 5. 1.74457
0.33 7. 1.7431
0.33 9. 1.74163
0.33 11. 1.73979
0.33 13. 1.73832
0.33 15. 1.73721
0.33 17. 1.73611
0.33 19. 1.73501
0.33 21. 1.7339
0.33 23. 1.73317
0.33 25. 1.73243
0.33 27. 1.73133
0.33 29. 1.73022
0.33 31. 1.72875
0.33 33. 1.72728
0.33 35. 1.72507
0.33 37. 1.7225
0.33 39. 1.71956
0.33 41. 1.71588
0.33 43. 1.71183
0.33 45. 1.70705
0.33 47. 1.70153
0.33 49. 1.69565
0.33 51. 1.68903
0.33 53. 1.68204
0.33 55. 1.67432
0.33 57. 1.66622
0.33 59. 1.6574
0.33 61. 1.64857
0.33 63. 1.639
0.33 65. 1.62981
0.33 67. 1.62025
0.33 69. 1.61068
0.33 71. 1.60149
0.33 73. 1.59266
0.33 75. 1.58457
0.33 77. 1.57721
0.33 79. 1.57133
0.33 81. 1.56654
0.33 83. 1.5636
0.33 85. 1.5625
0.33 87. 1.5636
0.33 89. 1.56765
0.47 -89. 1.64599
0.47 -87. 1.64195
0.47 -85. 1.64084
0.47 -83. 1.64195
0.47 -81. 1.64452
0.47 -79. 1.6493
0.47 -77. 1.65482
0.47 -75. 1.66181
0.47 -73. 1.66953
0.47 -71. 1.67763
0.47 -69. 1.68645
0.47 -67. 1.69528
0.47 -65. 1.70411
0.47 -63. 1.71257
0.47 -61. 1.72103
0.47 -59. 1.72912
0.47 -57. 1.73648
0.47 -55. 1.74383
0.47 -53. 1.75009
0.47 -51. 1.75597
0.47 -49. 1.76112
0.47 -47. 1.76553
0.47 -45. 1.76958
0.47 -43. 1.77252
0.47 -41. 1.7751
0.47 -39. 1.77694
0.47 -37. 1.77804
0.47 -35. 1.77878
0.47 -33. 1.77878
0.47 -31. 1.77878
0.47 -29. 1.77804
0.47 -27. 1.77694
0.47 -25. 1.77583
0.47 -23. 1.77436
0.47 -21. 1.77289
0.47 -19. 1.77142
0.47 -17. 1.77032
0.47 -15. 1.76884
0.47 -13. 1.76774
0.47 -11. 1.76701
0.47 -9. 1.7659
0.47 -7. 1.76517
0.47 -5. 1.76406
0.47 -3. 1.76296
0.47 -1. 1.76186
0.47 1. 1.76039
0.47 3. 1.75891
0.47 5. 1.75744
0.47 7. 1.75597
0.47 9. 1.75413
0.47 11. 1.75266
0.47 13. 1.75082
0.47 15. 1.74935
0.47 17. 1.74825
