# LDEX data
# LT[hr], n0[m^{-3}], n0+sigma[m^{-3}],n0-sigma[m^{-3}], Date
4.312 3.34274  Mar_2014
4.688 3.56508  Mar_2014
5.062 3.73605  Mar_2014
5.438 3.86834  Mar_2014
5.812 3.96776  Mar_2014
6.188 4.00572  Mar_2014
6.562 3.98534  Mar_2014
6.938 3.9179  Mar_2014
7.312 3.78241  Mar_2014
7.688 3.58433  Mar_2014
8.062 3.35672  Mar_2014
8.438 3.12208  Mar_2014
8.812 2.83377  Mar_2014
9.188 2.53027  Mar_2014
9.562 2.2598  Mar_2014
9.938 2.02389  Mar_2014
10.312 1.77558  Mar_2014
10.688 1.54661  Mar_2014
11.062 1.36258  Mar_2014
11.438 1.20418  Mar_2014
11.812 1.04033  Mar_2014
12.188 0.887348  Mar_2014
12.562 0.754976  Mar_2014
12.938 0.642063  Mar_2014
13.312 0.523173  Mar_2014
13.688 0.412783  Mar_2014
14.062 0.324556  Mar_2014
14.438 0.252943  Mar_2014
14.812 0.186041  Mar_2014
15.188 0.132742  Mar_2014
15.562 0.0960323  Mar_2014
15.938 0.0706391  Mar_2014
16.312 0.0509611  Mar_2014
16.688 0.0377101  Mar_2014
17.062 0.0300487  Mar_2014
17.438 0.0261159  Mar_2014
17.812 0.0240279  Mar_2014
18.188 0.0246297  Mar_2014
18.562 0.0277136  Mar_2014
18.938 0.0336842  Mar_2014
19.312 0.0449965  Mar_2014
19.688 0.064196  Mar_2014
20.062 0.0908824  Mar_2014
20.438 0.127371  Mar_2014
20.812 0.183082  Mar_2014
21.188 0.259097  Mar_2014
21.562 0.341756  Mar_2014
21.938 0.437706  Mar_2014
22.312 0.556816  Mar_2014
22.688 0.687283  Mar_2014
23.062 0.811596  Mar_2014
23.438 0.927529  Mar_2014
23.812 1.06256  Mar_2014
0.188 1.27936  Apr_2014
0.562 1.40988  Apr_2014
0.938 1.54977  Apr_2014
1.312 1.7063  Apr_2014
1.688 1.88204  Apr_2014
2.062 2.05751  Apr_2014
2.438 2.23998  Apr_2014
2.812 2.45997  Apr_2014
3.188 2.69076  Apr_2014
3.562 2.89211  Apr_2014
3.938 3.11142  Apr_2014
4.312 3.31807  Apr_2014
4.688 3.51042  Apr_2014
5.062 3.6424  Apr_2014
5.438 3.76077  Apr_2014
5.812 3.83135  Apr_2014
6.188 3.84881  Apr_2014
6.562 3.80725  Apr_2014
6.938 3.73019  Apr_2014
7.312 3.59026  Apr_2014
7.688 3.39026  Apr_2014
8.062 3.16922  Apr_2014
8.438 2.93849  Apr_2014
8.812 2.66308  Apr_2014
9.188 2.37452  Apr_2014
9.562 2.11551  Apr_2014
9.938 1.88992  Apr_2014
10.312 1.65476  Apr_2014
10.688 1.43904  Apr_2014
11.062 1.26112  Apr_2014
11.438 1.1113  Apr_2014
11.812 0.95744  Apr_2014
12.188 0.814134  Apr_2014
12.562 0.693825  Apr_2014
12.938 0.582149  Apr_2014
13.312 0.470792  Apr_2014
13.688 0.369482  Apr_2014
14.062 0.289519  Apr_2014
14.438 0.221613  Apr_2014
14.812 0.16152  Apr_2014
15.188 0.114707  Apr_2014
15.562 0.0822527  Apr_2014
15.938 0.0603707  Apr_2014
16.312 0.0436118  Apr_2014
16.688 0.0322381  Apr_2014
17.062 0.027249  Apr_2014
17.438 0.0229656  Apr_2014
17.812 0.0219216  Apr_2014
18.188 0.0230564  Apr_2014
18.562 0.0269161  Apr_2014
18.938 0.0332353  Apr_2014
19.312 0.0450278  Apr_2014
19.688 0.0653016  Apr_2014
20.062 0.0926193  Apr_2014
20.438 0.131319  Apr_2014
20.812 0.189969  Apr_2014
21.188 0.270228  Apr_2014
21.562 0.362962  Apr_2014
21.938 0.462051  Apr_2014
22.312 0.590561  Apr_2014
22.688 0.729337  Apr_2014
23.062 0.862159  Apr_2014
23.438 0.992695  Apr_2014
23.812 1.13479  Apr_2014

# Model - Main Belt Asteroids (MBA)
# LT[hr], Fit to n0 [m^{-3}], Date
0.1875 0.0014288 Nov_2013
0.5625 0.00143165 Nov_2013
0.9375 0.00138769 Nov_2013
1.3125 0.00134421 Nov_2013
1.6875 0.00126333 Nov_2013
2.0625 0.00116699 Nov_2013
2.4375 0.00105829 Nov_2013
2.8125 0.000944923 Nov_2013
3.1875 0.000815722 Nov_2013
3.5625 0.000692808 Nov_2013
3.9375 0.00059671 Nov_2013
4.3125 0.000490088 Nov_2013
4.6875 0.000400544 Nov_2013
5.0625 0.000334299 Nov_2013
5.4375 0.00028879 Nov_2013
5.8125 0.000263346 Nov_2013
6.1875 0.000262046 Nov_2013
6.5625 0.000291023 Nov_2013
6.9375 0.000342274 Nov_2013
7.3125 0.000425551 Nov_2013
7.6875 0.000543007 Nov_2013
8.0625 0.000683908 Nov_2013
8.4375 0.000824561 Nov_2013
8.8125 0.0009953 Nov_2013
9.1875 0.00118089 Nov_2013
9.5625 0.00134901 Nov_2013
9.9375 0.00149679 Nov_2013
10.3125 0.00162859 Nov_2013
10.6875 0.00173077 Nov_2013
11.0625 0.00181136 Nov_2013
11.4375 0.0018457 Nov_2013
11.8125 0.00182347 Nov_2013
12.1875 0.00177764 Nov_2013
12.5625 0.00171263 Nov_2013
12.9375 0.00160861 Nov_2013
13.3125 0.00147468 Nov_2013
13.6875 0.00131953 Nov_2013
14.0625 0.00117473 Nov_2013
14.4375 0.00102229 Nov_2013
14.8125 0.000863696 Nov_2013
15.1875 0.000713669 Nov_2013
15.5625 0.000587691 Nov_2013
15.9375 0.00047937 Nov_2013
16.3125 0.000382119 Nov_2013
16.6875 0.000303877 Nov_2013
17.0625 0.000250026 Nov_2013
17.4375 0.000213456 Nov_2013
17.8125 0.000191272 Nov_2013
18.1875 0.000183823 Nov_2013
18.5625 0.000194028 Nov_2013
18.9375 0.000208292 Nov_2013
19.3125 0.00025006 Nov_2013
19.6875 0.000309311 Nov_2013
20.0625 0.000380158 Nov_2013
20.4375 0.000462441 Nov_2013
20.8125 0.000573613 Nov_2013
21.1875 0.000700969 Nov_2013
21.5625 0.000818488 Nov_2013
21.9375 0.000941108 Nov_2013
22.3125 0.00107002 Nov_2013
22.6875 0.00118982 Nov_2013
23.0625 0.00128087 Nov_2013
23.4375 0.00134824 Nov_2013
23.8125 0.00140621 Nov_2013
0.1875 0.00154437  Dec_2013
0.5625 0.00153703  Dec_2013
0.9375 0.00150551  Dec_2013
1.3125 0.00144069  Dec_2013
1.6875 0.00134877  Dec_2013
2.0625 0.00124111  Dec_2013
2.4375 0.0011403  Dec_2013
2.8125 0.00100505  Dec_2013
3.1875 0.000866895  Dec_2013
3.5625 0.000747321  Dec_2013
3.9375 0.000634854  Dec_2013
4.3125 0.00052298  Dec_2013
4.6875 0.000426345  Dec_2013
5.0625 0.000358088  Dec_2013
5.4375 0.000307012  Dec_2013
5.8125 0.000278274  Dec_2013
6.1875 0.000274602  Dec_2013
6.5625 0.000299834  Dec_2013
6.9375 0.000339822  Dec_2013
7.3125 0.00042198  Dec_2013
7.6875 0.000533177  Dec_2013
