# Figure 5 - orbital element distributions
#Semimajor Max flux   Preferred   Min flux   Mass flux  Eccentri-   Max flux   Preferred   Min flux   Mass flux Inclination Max flux   Preferred   Min flux   Mass flux   Impact    Max flux   Preferred   Min flux   Mass flux
#   axis    at Moon   solution    at Moon    at Earth     city       at Moon   solution    at Moon    at Earth               at Moon   solution    at Moon    at Earth    velocity   at Moon   solution    at Moon    at Earth
#   (au)   (kg day-1) (kg day-1) (kg day-1) (kg day-1)             (kg day-1) (kg day-1) (kg day-1) (kg day-1)   (degree)  (kg day-1) (kg day-1) (kg day-1) (kg day-1)   (km s-1)  (kg day-1) (kg day-1) (kg day-1) (kg day-1)
2.0625E+00 7.1689E+00 5.0960E+00 4.2272E+00 1.0312E+02	4.1250E-01 9.8358E+00 8.1101E+00 7.7501E+00 1.9614E+02	7.4250E+01 1.2056E+00 8.5883E-01 6.5394E-01 1.2526E+01	8.2500E+01 6.3369E-02 3.6218E-02 2.6185E-02 5.3406E-01	
2.0875E+00 7.8777E+00 5.5740E+00 4.6155E+00 1.1196E+02	4.1750E-01 9.9349E+00 8.2967E+00 7.8387E+00 1.9941E+02	7.5150E+01 1.0522E+00 7.4412E-01 5.7466E-01 1.0814E+01	8.3500E+01 6.2714E-02 3.6074E-02 2.6017E-02 5.3612E-01	
2.1125E+00 7.9454E+00 5.5005E+00 4.4729E+00 1.0812E+02	4.2250E-01 9.9300E+00 8.2349E+00 7.7878E+00 1.9849E+02	7.6050E+01 9.3054E-01 6.4574E-01 4.8942E-01 9.2677E+00	8.4500E+01 6.4103E-02 3.6837E-02 2.6624E-02 5.4379E-01	
2.1375E+00 8.0367E+00 5.4891E+00 4.4203E+00 1.0781E+02	4.2750E-01 9.6610E+00 8.0738E+00 7.6234E+00 1.8910E+02	7.6950E+01 8.4546E-01 5.6629E-01 4.2142E-01 8.1477E+00	8.5500E+01 6.2388E-02 3.5774E-02 2.5615E-02 5.2844E-01	
2.1625E+00 7.9768E+00 5.3880E+00 4.3270E+00 1.0665E+02	4.3250E-01 9.7928E+00 8.2258E+00 7.7500E+00 1.9250E+02	7.7850E+01 7.7245E-01 5.2234E-01 3.9030E-01 7.4963E+00	8.6500E+01 6.0774E-02 3.4539E-02 2.4483E-02 5.1008E-01	
2.1875E+00 7.7757E+00 5.2555E+00 4.1758E+00 1.0352E+02	4.3750E-01 9.7040E+00 8.1613E+00 7.7045E+00 1.8995E+02	7.8750E+01 7.1975E-01 5.0720E-01 3.8472E-01 7.3756E+00	8.7500E+01 6.2189E-02 3.6096E-02 2.6089E-02 5.3455E-01	
2.2125E+00 7.6266E+00 5.0629E+00 4.0396E+00 9.8265E+01	4.4250E-01 9.7353E+00 8.1508E+00 7.6644E+00 1.8835E+02	7.9650E+01 6.2969E-01 4.3686E-01 3.3635E-01 6.5111E+00	8.8500E+01 6.2179E-02 3.6205E-02 2.5988E-02 5.3611E-01	
2.2375E+00 7.3203E+00 4.7987E+00 3.7870E+00 9.3254E+01	4.4750E-01 1.0022E+01 8.2216E+00 7.6694E+00 1.8984E+02	8.0550E+01 5.1396E-01 3.3778E-01 2.6353E-01 4.8680E+00	8.9500E+01 6.1830E-02 3.4844E-02 2.4233E-02 5.1733E-01	
2.2625E+00 6.7740E+00 4.5241E+00 3.6888E+00 8.7398E+01	4.5250E-01 1.0047E+01 8.2507E+00 7.7195E+00 1.8944E+02	8.1450E+01 4.7501E-01 3.1091E-01 2.4333E-01 4.4834E+00	9.0500E+01 6.0306E-02 3.4531E-02 2.4351E-02 5.1092E-01	
2.2875E+00 6.9514E+00 4.5887E+00 3.7153E+00 8.8860E+01	4.5750E-01 9.9413E+00 8.1545E+00 7.5375E+00 1.8732E+02	8.2350E+01 4.1084E-01 2.6484E-01 2.1335E-01 3.8131E+00	9.1500E+01 6.2433E-02 3.5995E-02 2.5859E-02 5.3232E-01	
2.3125E+00 6.9897E+00 4.5378E+00 3.6078E+00 8.7342E+01	4.6250E-01 9.9182E+00 8.0820E+00 7.4002E+00 1.8152E+02	8.3250E+01 3.8346E-01 2.5099E-01 2.0631E-01 3.6082E+00	9.2500E+01 6.2504E-02 3.5476E-02 2.5100E-02 5.2340E-01	
2.3375E+00 6.7712E+00 4.3439E+00 3.4381E+00 8.2557E+01	4.6750E-01 9.7804E+00 8.0332E+00 7.4377E+00 1.7901E+02	8.4150E+01 3.6076E-01 2.3953E-01 1.9954E-01 3.4456E+00	9.3500E+01 6.3001E-02 3.5066E-02 2.4390E-02 5.1903E-01	
2.3625E+00 6.8281E+00 4.3264E+00 3.3689E+00 8.2251E+01	4.7250E-01 9.7500E+00 8.0893E+00 7.5850E+00 1.7940E+02	8.5050E+01 3.4719E-01 2.3144E-01 1.9552E-01 3.3274E+00	9.4500E+01 6.2313E-02 3.5177E-02 2.4783E-02 5.1908E-01	
2.3875E+00 6.8474E+00 4.3185E+00 3.3393E+00 8.2088E+01	4.7750E-01 9.7291E+00 8.0954E+00 7.4651E+00 1.7829E+02	8.5950E+01 3.2477E-01 2.2482E-01 1.9673E-01 3.2103E+00	9.5500E+01 6.2569E-02 3.4450E-02 2.3793E-02 5.0951E-01	
2.4125E+00 6.7692E+00 4.1745E+00 3.1716E+00 7.9112E+01	4.8250E-01 9.7601E+00 8.0121E+00 7.4229E+00 1.7538E+02	8.6850E+01 3.0894E-01 2.1330E-01 1.8459E-01 3.0910E+00	9.6500E+01 6.1142E-02 3.4644E-02 2.4293E-02 5.1779E-01	
2.4375E+00 6.5126E+00 3.8610E+00 2.6958E+00 7.4250E+01	4.8750E-01 9.8595E+00 8.1729E+00 7.5518E+00 1.7947E+02	8.7750E+01 3.0378E-01 2.0925E-01 1.8205E-01 2.9947E+00	9.7500E+01 6.0745E-02 3.4030E-02 2.3671E-02 5.0288E-01	
2.4625E+00 5.2738E+00 2.9907E+00 1.9337E+00 5.7780E+01	4.9250E-01 9.6742E+00 7.9918E+00 7.3826E+00 1.7366E+02	8.8650E+01 2.9433E-01 2.0407E-01 1.7858E-01 2.9291E+00	9.8500E+01 6.0423E-02 3.3704E-02 2.3171E-02 4.9656E-01	
2.4875E+00 4.3293E+00 2.4581E+00 1.6706E+00 4.5960E+01	4.9750E-01 9.7559E+00 8.0558E+00 7.3211E+00 1.7400E+02	8.9550E+01 2.9399E-01 2.0495E-01 1.7997E-01 2.9382E+00	9.9500E+01 6.3086E-02 3.4156E-02 2.3131E-02 5.0487E-01	
2.5125E+00 4.1745E+00 2.4202E+00 1.7775E+00 4.5492E+01	5.0250E-01 9.7980E+00 8.0278E+00 7.3515E+00 1.7304E+02	9.0450E+01 2.8699E-01 1.9936E-01 1.7512E-01 2.8623E+00	1.0050E+02 6.0907E-02 3.2845E-02 2.2254E-02 4.8602E-01	
2.5375E+00 4.8480E+00 2.9149E+00 2.2851E+00 5.5557E+01	5.0750E-01 9.7596E+00 8.0225E+00 7.3736E+00 1.7042E+02	9.1350E+01 2.7770E-01 1.9480E-01 1.7283E-01 2.7799E+00	1.0150E+02 6.1645E-02 3.3892E-02 2.3329E-02 4.9833E-01	
2.5625E+00 5.9255E+00 3.5630E+00 2.7686E+00 6.7493E+01	5.1250E-01 9.6750E+00 7.9372E+00 7.2668E+00 1.6632E+02	9.2250E+01 2.7628E-01 1.9403E-01 1.7189E-01 2.7866E+00	1.0250E+02 6.0492E-02 3.2740E-02 2.1879E-02 4.8375E-01	
2.5875E+00 6.6527E+00 3.8850E+00 2.9151E+00 7.3697E+01	5.1750E-01 9.8621E+00 8.0544E+00 7.2342E+00 1.6745E+02	9.3150E+01 2.6844E-01 1.8981E-01 1.7048E-01 2.7170E+00	1.0350E+02 5.9632E-02 3.2388E-02 2.1864E-02 4.7835E-01	
2.6125E+00 6.6482E+00 3.7937E+00 2.7924E+00 7.1363E+01	5.2250E-01 9.8073E+00 7.9319E+00 7.1942E+00 1.6477E+02	9.4050E+01 2.7147E-01 1.9131E-01 1.7063E-01 2.7260E+00	1.0450E+02 6.0918E-02 3.3306E-02 2.2447E-02 4.8996E-01	
2.6375E+00 6.5895E+00 3.7342E+00 2.7297E+00 7.0239E+01	5.2750E-01 9.8743E+00 7.9582E+00 7.2147E+00 1.6425E+02	9.4950E+01 2.6787E-01 1.8973E-01 1.6942E-01 2.7094E+00	1.0550E+02 5.9766E-02 3.3010E-02 2.2547E-02 4.8720E-01	
2.6625E+00 6.3693E+00 3.6202E+00 2.6651E+00 6.7849E+01	5.3250E-01 9.7952E+00 7.9790E+00 7.2455E+00 1.6349E+02	9.5850E+01 2.6942E-01 1.8881E-01 1.6903E-01 2.7191E+00	1.0650E+02 5.8713E-02 3.1921E-02 2.1795E-02 4.7065E-01	
2.6875E+00 6.2396E+00 3.4703E+00 2.4895E+00 6.5045E+01	5.3750E-01 1.0005E+01 8.1291E+00 7.3335E+00 1.6537E+02	9.6750E+01 2.8579E-01 1.9917E-01 1.7458E-01 2.8442E+00	1.0750E+02 5.8886E-02 3.1804E-02 2.1570E-02 4.6969E-01	
2.7125E+00 5.8087E+00 3.2688E+00 2.4009E+00 6.1463E+01	5.4250E-01 9.6803E+00 7.9077E+00 7.0800E+00 1.6004E+02	9.7650E+01 3.4838E-01 2.5621E-01 2.1496E-01 3.7035E+00	1.0850E+02 5.8108E-02 3.1621E-02 2.1673E-02 4.6894E-01	
2.7375E+00 5.6856E+00 3.2725E+00 2.4799E+00 6.1050E+01	5.4750E-01 9.6832E+00 7.9727E+00 7.1540E+00 1.6090E+02	9.8550E+01 3.3377E-01 2.3169E-01 1.9630E-01 3.2829E+00	1.0950E+02 5.7406E-02 3.1361E-02 2.1598E-02 4.6684E-01	
2.7625E+00 5.4302E+00 3.1509E+00 2.4144E+00 5.8575E+01	5.5250E-01 9.6425E+00 7.9435E+00 7.1319E+00 1.5984E+02	9.9450E+01 3.6713E-01 2.6038E-01 2.2073E-01 3.6966E+00	1.1050E+02 5.8408E-02 3.1513E-02 2.1416E-02 4.6458E-01	
2.7875E+00 5.0067E+00 2.8407E+00 2.0878E+00 5.3089E+01	5.5750E-01 9.4710E+00 7.8567E+00 7.0621E+00 1.5674E+02	1.0035E+02 4.1082E-01 2.9286E-01 2.3614E-01 4.1054E+00	1.1150E+02 5.6794E-02 3.0381E-02 2.0469E-02 4.4820E-01	
2.8125E+00 4.8108E+00 2.7015E+00 1.9790E+00 5.0676E+01	5.6250E-01 9.6101E+00 7.8969E+00 7.1080E+00 1.5593E+02	1.0125E+02 4.1725E-01 2.9487E-01 2.3861E-01 4.1917E+00	1.1250E+02 5.6748E-02 3.0792E-02 2.0775E-02 4.5355E-01	
2.8375E+00 4.3945E+00 2.5103E+00 1.8798E+00 4.7332E+01	5.6750E-01 9.5572E+00 7.8438E+00 6.9383E+00 1.5629E+02	1.0215E+02 4.5903E-01 3.3155E-01 2.7565E-01 4.7126E+00	1.1350E+02 5.6821E-02 3.1482E-02 2.2001E-02 4.6719E-01	
2.8625E+00 4.4351E+00 2.6363E+00 2.1145E+00 4.8530E+01	5.7250E-01 9.4517E+00 7.9099E+00 7.0668E+00 1.5649E+02	1.0305E+02 5.0718E-01 3.6522E-01 2.9262E-01 5.2275E+00	1.1450E+02 5.6198E-02 3.0757E-02 2.1132E-02 4.5455E-01	
2.8875E+00 3.8154E+00 2.3119E+00 1.8856E+00 4.2149E+01	5.7750E-01 9.6184E+00 7.9571E+00 7.0943E+00 1.5574E+02	1.0395E+02 5.3808E-01 3.9271E-01 3.1374E-01 5.6183E+00	1.1550E+02 5.6596E-02 3.0897E-02 2.1125E-02 4.5595E-01	
2.9125E+00 3.5730E+00 2.2368E+00 1.8686E+00 4.0885E+01	5.8250E-01 9.4795E+00 7.8838E+00 7.0232E+00 1.5415E+02	1.0485E+02 6.8232E-01 5.5440E-01 4.5306E-01 8.0360E+00	1.1650E+02 5.5150E-02 2.9888E-02 2.0522E-02 4.4343E-01	
2.9375E+00 3.3346E+00 2.1203E+00 1.8206E+00 3.8407E+01	5.8750E-01 9.5785E+00 7.9976E+00 7.1385E+00 1.5587E+02	1.0575E+02 6.6678E-01 5.0633E-01 3.9926E-01 7.2976E+00	1.1750E+02 5.7468E-02 3.1171E-02 2.1209E-02 4.5942E-01	
2.9625E+00 3.1295E+00 1.9960E+00 1.7237E+00 3.5690E+01	5.9250E-01 9.7784E+00 8.0474E+00 7.0290E+00 1.5441E+02	1.0665E+02 7.0784E-01 5.4789E-01 4.3442E-01 7.8308E+00	1.1850E+02 5.4449E-02 2.9488E-02 2.0110E-02 4.3624E-01	
2.9875E+00 2.9519E+00 1.8808E+00 1.6205E+00 3.3571E+01	5.9750E-01 9.6417E+00 7.9609E+00 7.0445E+00 1.5202E+02	1.0755E+02 9.6548E-01 6.8535E-01 5.1618E-01 9.9248E+00	1.1950E+02 5.4564E-02 3.0116E-02 2.0771E-02 4.4456E-01	
3.0125E+00 2.7640E+00 1.7656E+00 1.5259E+00 3.0868E+01	6.0250E-01 9.8732E+00 7.9875E+00 6.9031E+00 1.5120E+02	1.0845E+02 1.0408E+00 8.0902E-01 6.4784E-01 1.2086E+01	1.2050E+02 5.3987E-02 2.9916E-02 2.0902E-02 4.4076E-01	
3.0375E+00 2.9136E+00 1.8302E+00 1.5499E+00 3.3519E+01	6.0750E-01 9.6859E+00 7.8165E+00 6.8290E+00 1.4859E+02	1.0935E+02 1.0668E+00 7.9498E-01 6.5328E-01 1.1130E+01	1.2150E+02 5.3598E-02 2.9916E-02 2.1064E-02 4.4132E-01	
3.0625E+00 2.6878E+00 1.7664E+00 1.5603E+00 3.2223E+01	6.1250E-01 9.8005E+00 7.8141E+00 6.7635E+00 1.4826E+02	1.1025E+02 1.0032E+00 8.2765E-01 7.0898E-01 1.2076E+01	1.2250E+02 5.4850E-02 3.0271E-02 2.1049E-02 4.4422E-01	
3.0875E+00 2.7750E+00 1.7789E+00 1.5590E+00 3.2280E+01	6.1750E-01 1.0124E+01 8.0143E+00 6.9557E+00 1.5252E+02	1.1115E+02 1.1641E+00 8.8596E-01 7.4867E-01 1.2703E+01	1.2350E+02 5.4327E-02 3.0087E-02 2.1102E-02 4.4338E-01	
3.1125E+00 2.4970E+00 1.6769E+00 1.5627E+00 3.0324E+01	6.2250E-01 1.0457E+01 8.1615E+00 6.9217E+00 1.5621E+02	1.1205E+02 1.0859E+00 8.6928E-01 7.2845E-01 1.2328E+01	1.2450E+02 5.3834E-02 2.9594E-02 2.0132E-02 4.3834E-01	
3.1375E+00 2.4071E+00 1.6468E+00 1.5338E+00 3.0016E+01	6.2750E-01 1.0669E+01 8.2048E+00 7.0251E+00 1.5397E+02	1.1295E+02 1.0882E+00 9.3218E-01 8.1372E-01 1.3140E+01	1.2550E+02 5.3852E-02 2.9284E-02 2.0136E-02 4.3320E-01	
3.1625E+00 2.5156E+00 1.6286E+00 1.4597E+00 2.9842E+01	6.3250E-01 1.0763E+01 8.1516E+00 6.8933E+00 1.5310E+02	1.1385E+02 1.1335E+00 1.0130E+00 9.0774E-01 1.4563E+01	1.2650E+02 5.4218E-02 2.9929E-02 2.0726E-02 4.4474E-01	
3.1875E+00 2.7630E+00 1.6685E+00 1.3760E+00 3.1093E+01	6.3750E-01 1.0748E+01 8.1548E+00 6.9430E+00 1.5257E+02	1.1475E+02 1.3564E+00 1.1688E+00 1.0321E+00 1.6231E+01	1.2750E+02 5.3375E-02 2.9205E-02 2.0335E-02 4.3181E-01	
3.2125E+00 2.7947E+00 1.6390E+00 1.3090E+00 3.0971E+01	6.4250E-01 1.0974E+01 8.2494E+00 6.9864E+00 1.5433E+02	1.1565E+02 1.2817E+00 1.1106E+00 9.9002E-01 1.5644E+01	1.2850E+02 5.3176E-02 2.8938E-02 1.9943E-02 4.3002E-01	
3.2375E+00 2.6581E+00 1.5052E+00 1.1403E+00 2.8415E+01	6.4750E-01 1.0899E+01 8.1575E+00 6.9028E+00 1.5058E+02	1.1655E+02 1.3440E+00 1.1697E+00 1.0570E+00 1.6436E+01	1.2950E+02 5.2674E-02 2.8834E-02 2.0305E-02 4.2724E-01	
3.2625E+00 2.5965E+00 1.4479E+00 1.0741E+00 2.7141E+01	6.5250E-01 1.0819E+01 8.0459E+00 6.8300E+00 1.4762E+02	1.1745E+02 1.5001E+00 1.4087E+00 1.3097E+00 1.9567E+01	1.3050E+02 5.3285E-02 2.9400E-02 2.0529E-02 4.3165E-01	
3.2875E+00 2.4340E+00 1.3480E+00 9.8410E-01 2.4924E+01	6.5750E-01 1.0918E+01 8.0803E+00 6.8450E+00 1.4740E+02	1.1835E+02 1.4952E+00 1.3262E+00 1.2470E+00 1.8912E+01	1.3150E+02 5.2852E-02 2.9272E-02 2.0245E-02 4.3232E-01	
3.3125E+00 2.2202E+00 1.2861E+00 9.9216E-01 2.3761E+01	6.6250E-01 1.1004E+01 8.1152E+00 6.8901E+00 1.4752E+02	1.1925E+02 1.4301E+00 1.3011E+00 1.2552E+00 1.8875E+01	1.3250E+02 5.2898E-02 2.8974E-02 2.0445E-02 4.2865E-01	
3.3375E+00 1.9692E+00 1.1523E+00 8.8010E-01 2.0813E+01	6.6750E-01 1.0733E+01 7.8239E+00 6.5922E+00 1.4138E+02	1.2015E+02 1.4273E+00 1.3473E+00 1.3322E+00 1.9555E+01	1.3350E+02 5.1569E-02 2.7887E-02 1.9429E-02 4.1387E-01	
3.3625E+00 1.7468E+00 1.0639E+00 8.3920E-01 1.8919E+01	6.7250E-01 1.1072E+01 8.0242E+00 6.7274E+00 1.4435E+02	1.2105E+02 1.5418E+00 1.5001E+00 1.4798E+00 2.1279E+01	1.3450E+02 5.3470E-02 2.9353E-02 2.0591E-02 4.3260E-01	
3.3875E+00 1.5993E+00 9.9226E-01 7.9420E-01 1.6938E+01	6.7750E-01 1.0996E+01 8.0232E+00 6.8099E+00 1.4274E+02	1.2195E+02 1.4524E+00 1.3789E+00 1.3789E+00 1.9670E+01	1.3550E+02 5.2640E-02 2.8935E-02 2.0154E-02 4.3112E-01	
3.4125E+00 1.4916E+00 9.4740E-01 7.7581E-01 1.6498E+01	6.8250E-01 1.1078E+01 7.9785E+00 6.7545E+00 1.4255E+02	1.2285E+02 1.6220E+00 1.4874E+00 1.4518E+00 2.1326E+01	1.3650E+02 5.2667E-02 2.9052E-02 2.0760E-02 4.3361E-01	
3.4375E+00 1.3226E+00 8.8002E-01 7.6079E-01 1.4820E+01	6.8750E-01 1.1051E+01 7.9816E+00 6.8015E+00 1.4136E+02	1.2375E+02 1.4777E+00 1.4146E+00 1.4009E+00 2.0004E+01	1.3750E+02 5.2109E-02 2.8251E-02 1.9714E-02 4.1715E-01	
3.4625E+00 1.2641E+00 8.3892E-01 7.1738E-01 1.3810E+01	6.9250E-01 1.1174E+01 7.9345E+00 6.6320E+00 1.4140E+02	1.2465E+02 1.6169E+00 1.5159E+00 1.4521E+00 2.1485E+01	1.3850E+02 5.1171E-02 2.8023E-02 2.0037E-02 4.1322E-01	
3.4875E+00 1.2214E+00 8.0450E-01 6.8673E-01 1.3344E+01	6.9750E-01 1.0999E+01 7.7613E+00 6.4343E+00 1.3708E+02	1.2555E+02 1.7573E+00 1.6659E+00 1.6464E+00 2.3696E+01	1.3950E+02 5.1538E-02 2.9147E-02 2.1035E-02 4.2862E-01	
3.5125E+00 1.2334E+00 8.1272E-01 6.8897E-01 1.3465E+01	7.0250E-01 1.0928E+01 7.7298E+00 6.5052E+00 1.3586E+02	1.2645E+02 1.8235E+00 1.7378E+00 1.6765E+00 2.4350E+01	1.4050E+02 4.9521E-02 2.7998E-02 1.9952E-02 4.1043E-01	
3.5375E+00 1.1966E+00 7.8499E-01 6.6478E-01 1.3247E+01	7.0750E-01 1.0785E+01 7.5928E+00 6.3070E+00 1.3139E+02	1.2735E+02 1.9127E+00 1.7998E+00 1.6789E+00 2.5092E+01	1.4150E+02 5.0746E-02 2.7911E-02 1.9771E-02 4.1082E-01	
3.5625E+00 1.1823E+00 7.8181E-01 6.6152E-01 1.2765E+01	7.1250E-01 1.0601E+01 7.4728E+00 6.2127E+00 1.2810E+02	1.2825E+02 1.9261E+00 1.8201E+00 1.8201E+00 2.5978E+01	1.4250E+02 4.9446E-02 2.8097E-02 2.0527E-02 4.1234E-01	
3.5875E+00 1.1185E+00 7.4715E-01 6.4237E-01 1.2213E+01	7.1750E-01 1.0467E+01 7.4151E+00 6.2321E+00 1.2568E+02	1.2915E+02 1.8359E+00 1.7112E+00 1.7069E+00 2.4216E+01	1.4350E+02 4.8679E-02 2.7130E-02 1.9493E-02 4.0034E-01	
3.6125E+00 1.0718E+00 7.1959E-01 6.1022E-01 1.1961E+01	7.2250E-01 1.0473E+01 7.2924E+00 6.0070E+00 1.2295E+02	1.3005E+02 1.8384E+00 1.7115E+00 1.6578E+00 2.4383E+01	1.4450E+02 4.9633E-02 2.8041E-02 2.0430E-02 4.1208E-01	
3.6375E+00 1.0403E+00 7.0062E-01 6.1018E-01 1.1565E+01	7.2750E-01 1.0286E+01 7.2552E+00 6.0894E+00 1.2217E+02	1.3095E+02 1.9553E+00 1.8187E+00 1.7120E+00 2.5499E+01	1.4550E+02 4.9087E-02 2.7937E-02 2.0301E-02 4.1430E-01	
3.6625E+00 1.0252E+00 6.9974E-01 6.0826E-01 1.1549E+01	7.3250E-01 1.0450E+01 7.2937E+00 6.0508E+00 1.2172E+02	1.3185E+02 2.0407E+00 1.8383E+00 1.6818E+00 2.5737E+01	1.4650E+02 4.8145E-02 2.7896E-02 2.0349E-02 4.0841E-01	
3.6875E+00 1.0361E+00 6.8470E-01 5.9219E-01 1.1208E+01	7.3750E-01 1.0387E+01 7.2049E+00 5.9236E+00 1.1903E+02	1.3275E+02 2.0006E+00 1.8215E+00 1.6498E+00 2.5106E+01	1.4750E+02 4.9058E-02 2.8498E-02 2.1123E-02 4.1537E-01	
3.7125E+00 9.7375E-01 6.4342E-01 5.4493E-01 1.0518E+01	7.4250E-01 1.0229E+01 7.0687E+00 5.7726E+00 1.1639E+02	1.3365E+02 2.1132E+00 1.8806E+00 1.6776E+00 2.6324E+01	1.4850E+02 4.7151E-02 2.7589E-02 2.0460E-02 4.0703E-01	
3.7375E+00 9.2795E-01 6.1931E-01 5.1757E-01 1.0088E+01	7.4750E-01 1.0533E+01 7.1964E+00 5.8602E+00 1.1779E+02	1.3455E+02 2.2252E+00 1.9899E+00 1.7682E+00 2.8312E+01	1.4950E+02 4.8414E-02 2.8170E-02 2.0775E-02 4.1257E-01	
3.7625E+00 8.8612E-01 5.9307E-01 4.9398E-01 9.5650E+00	7.5250E-01 1.0250E+01 6.9725E+00 5.6012E+00 1.1350E+02	1.3545E+02 2.1326E+00 1.8854E+00 1.7025E+00 2.6551E+01	1.5050E+02 4.8298E-02 2.8163E-02 2.0735E-02 4.1608E-01	
3.7875E+00 8.5775E-01 5.7733E-01 4.8695E-01 9.3998E+00	7.5750E-01 1.0331E+01 6.9593E+00 5.5762E+00 1.1320E+02	1.3635E+02 2.0760E+00 1.8841E+00 1.7327E+00 2.6626E+01	1.5150E+02 4.8847E-02 2.8042E-02 2.0516E-02 4.1402E-01	
3.8125E+00 8.2319E-01 5.6140E-01 4.7646E-01 8.9653E+00	7.6250E-01 1.0142E+01 6.8027E+00 5.3865E+00 1.1028E+02	1.3725E+02 1.9865E+00 1.8132E+00 1.6680E+00 2.5414E+01	1.5250E+02 4.8656E-02 2.7853E-02 2.0266E-02 4.1241E-01	
3.8375E+00 9.4105E-01 6.1173E-01 4.9838E-01 9.7373E+00	7.6750E-01 9.9464E+00 6.7235E+00 5.4161E+00 1.0810E+02	1.3815E+02 2.0122E+00 1.8914E+00 1.8302E+00 2.6646E+01	1.5350E+02 4.7199E-02 2.7156E-02 1.9777E-02 3.9850E-01	
3.8625E+00 8.3936E-01 5.8339E-01 5.1553E-01 9.2527E+00	7.7250E-01 9.8575E+00 6.6360E+00 5.2888E+00 1.0671E+02	1.3905E+02 2.0562E+00 1.9972E+00 1.9596E+00 2.9260E+01	1.5450E+02 4.7559E-02 2.7940E-02 2.0687E-02 4.1121E-01	
3.8875E+00 7.8885E-01 5.3807E-01 4.6491E-01 8.7025E+00	7.7750E-01 9.7022E+00 6.5442E+00 5.2401E+00 1.0435E+02	1.3995E+02 2.1083E+00 1.9840E+00 1.8960E+00 2.8169E+01	1.5550E+02 4.7847E-02 2.7511E-02 2.0174E-02 4.0565E-01	
3.9125E+00 7.5458E-01 5.2057E-01 4.4647E-01 8.4555E+00	7.8250E-01 9.5479E+00 6.4246E+00 5.1145E+00 1.0225E+02	1.4085E+02 2.1166E+00 1.9402E+00 1.8099E+00 2.6891E+01	1.5650E+02 4.7818E-02 2.7874E-02 2.0398E-02 4.1265E-01	
3.9375E+00 7.7502E-01 5.3223E-01 4.4092E-01 8.5365E+00	7.8750E-01 9.5106E+00 6.3763E+00 5.0894E+00 1.0087E+02	1.4175E+02 2.1119E+00 1.9718E+00 1.8774E+00 2.8084E+01	1.5750E+02 4.6247E-02 2.6813E-02 1.9474E-02 3.9330E-01	
3.9625E+00 7.4440E-01 5.0423E-01 4.1788E-01 7.9758E+00	7.9250E-01 9.3879E+00 6.2330E+00 4.8912E+00 9.8278E+01	1.4265E+02 2.0695E+00 1.8814E+00 1.7766E+00 2.6460E+01	1.5850E+02 4.7879E-02 2.6923E-02 1.9208E-02 3.9516E-01	
3.9875E+00 7.1870E-01 4.8721E-01 4.0081E-01 7.7227E+00	7.9750E-01 9.1699E+00 6.1228E+00 4.8253E+00 9.6594E+01	1.4355E+02 2.0835E+00 1.9697E+00 1.9514E+00 2.7815E+01	1.5950E+02 4.6483E-02 2.6982E-02 1.9522E-02 3.9565E-01	
4.0125E+00 6.7512E-01 4.6413E-01 3.9232E-01 7.4145E+00	8.0250E-01 8.9251E+00 5.9484E+00 4.6768E+00 9.3352E+01	1.4445E+02 1.9113E+00 1.8360E+00 1.8185E+00 2.5808E+01	1.6050E+02 4.6495E-02 2.6947E-02 1.9737E-02 3.9438E-01	
4.0375E+00 6.6092E-01 4.5299E-01 3.8443E-01 7.2092E+00	8.0750E-01 8.8878E+00 5.9324E+00 4.6695E+00 9.2687E+01	1.4535E+02 1.9031E+00 1.7447E+00 1.6561E+00 2.4515E+01	1.6150E+02 4.5680E-02 2.6421E-02 1.9306E-02 3.8933E-01	
4.0625E+00 6.6961E-01 4.4467E-01 3.7256E-01 7.0661E+00	8.1250E-01 9.2244E+00 6.0313E+00 4.6816E+00 9.4211E+01	1.4625E+02 1.9579E+00 1.7327E+00 1.6106E+00 2.3994E+01	1.6250E+02 4.5834E-02 2.6195E-02 1.8968E-02 3.8505E-01	
4.0875E+00 6.6212E-01 4.4359E-01 3.7881E-01 7.0544E+00	8.1750E-01 9.1034E+00 5.9807E+00 4.6961E+00 9.3326E+01	1.4715E+02 1.9780E+00 1.7776E+00 1.6363E+00 2.5025E+01	1.6350E+02 4.5151E-02 2.5803E-02 1.8565E-02 3.8190E-01	
4.1125E+00 6.4301E-01 4.3749E-01 3.7346E-01 6.9004E+00	8.2250E-01 8.9416E+00 5.8532E+00 4.5217E+00 9.0624E+01	1.4805E+02 1.9952E+00 1.7761E+00 1.7481E+00 2.5250E+01	1.6450E+02 4.7636E-02 2.6659E-02 1.8878E-02 3.9379E-01	
4.1375E+00 6.4598E-01 4.3518E-01 3.6902E-01 6.8610E+00	8.2750E-01 8.8664E+00 5.7879E+00 4.5126E+00 8.9384E+01	1.4895E+02 1.8464E+00 1.6623E+00 1.6312E+00 2.2745E+01	1.6550E+02 4.5991E-02 2.6509E-02 1.9047E-02 3.8957E-01	
