# Figure 9 - right line plot - average velocity of meteoroid impacting the moon per ecliptic latitude
# Ecliptic latitude, Average impact velocity (km s-1)
  -89.000000000000000        15.171241394148410     
  -87.000000000000000        14.607000476205117     
  -85.000000000000000        14.701558981782702     
  -83.000000000000000        15.055113596942501     
  -81.000000000000000        15.137214621462967     
  -79.000000000000000        15.434788596331357     
  -77.000000000000000        15.863038685052709     
  -75.000000000000000        16.228753948296148     
  -73.000000000000000        16.515402789905224     
  -71.000000000000000        16.856154968149948     
  -69.000000000000000        17.184232487067835     
  -67.000000000000000        17.370096162925304     
  -65.000000000000000        17.497753666834832     
  -63.000000000000000        17.708779471098712     
  -61.000000000000000        17.600491624211742     
  -59.000000000000000        17.609531609461555     
  -57.000000000000000        17.515401125118164     
  -55.000000000000000        17.314197103617317     
  -53.000000000000000        17.264079065168701     
  -51.000000000000000        16.994230734007807     
  -49.000000000000000        16.765686166179943     
  -47.000000000000000        16.597098453173011     
  -45.000000000000000        16.495269804254281     
  -43.000000000000000        16.697159933806848     
  -41.000000000000000        16.873900097989090     
  -39.000000000000000        17.032587089726682     
  -37.000000000000000        17.540662699780157     
  -35.000000000000000        18.102686152125383     
  -33.000000000000000        18.818353747466627     
  -31.000000000000000        19.659289242352283     
  -29.000000000000000        20.126319639843658     
  -27.000000000000000        20.762614758511948     
  -25.000000000000000        20.628566267403503     
  -23.000000000000000        21.097726912784257     
  -21.000000000000000        21.825490361590791     
  -19.000000000000000        21.259523811433688     
  -17.000000000000000        21.533724595764745     
  -15.000000000000000        20.537352560359050     
  -13.000000000000000        20.649586581859268     
  -11.000000000000000        20.338788884234638     
  -9.0000000000000000        19.855492546720306     
  -7.0000000000000000        19.596699431445916     
  -5.0000000000000000        19.217660804297040     
  -3.0000000000000000        19.952811384138293     
  -1.0000000000000000        19.900257435165628     
   1.0000000000000000        20.292346950076759     
   3.0000000000000000        20.140044088225590     
   5.0000000000000000        19.448655495003063     
   7.0000000000000000        19.526571611986466     
   9.0000000000000000        19.707907310496129     
   11.000000000000000        20.336810085271182     
   13.000000000000000        20.752560992432382     
   15.000000000000000        20.754214436967043     
   17.000000000000000        21.695433165937551     
   19.000000000000000        21.096696636378425     
   21.000000000000000        22.066941513650999     
   23.000000000000000        21.411821736912405     
   25.000000000000000        20.950469635555024     
   27.000000000000000        20.975475468204706     
   29.000000000000000        20.298753684583133     
   31.000000000000000        19.693378046068471     
   33.000000000000000        19.036638003880984     
   35.000000000000000        18.314757518563916     
   37.000000000000000        17.770670622262088     
   39.000000000000000        17.220084402408236     
   41.000000000000000        16.953723621026228     
   43.000000000000000        16.666145190019385     
   45.000000000000000        16.564448347181088     
   47.000000000000000        16.699148648960996     
   49.000000000000000        16.800840566734063     
   51.000000000000000        17.098468146543194     
   53.000000000000000        17.275521603994498     
   55.000000000000000        17.386543357825566     
   57.000000000000000        17.578008800600266     
   59.000000000000000        17.580223475176332     
   61.000000000000000        17.696345096539204     
   63.000000000000000        17.700597661307153     
   65.000000000000000        17.535452386354603     
   67.000000000000000        17.425186714546971     
   69.000000000000000        17.192271619183007     
   71.000000000000000        16.895566535787008     
   73.000000000000000        16.509608006674231     
   75.000000000000000        16.354703609075280     
   77.000000000000000        15.912786596335085     
   79.000000000000000        15.521777233874358     
   81.000000000000000        15.170959533884343     
   83.000000000000000        15.102725298809647     
   85.000000000000000        14.741716537306365     
   87.000000000000000        14.714928393172789     
   89.000000000000000        15.286051013246995     
