# Fig4 upper left plot
# Ratio HTC/(HTC+OCC) at Earth, Ratio JFC/(HTC+OCC) at Earth, -chi^2
 0.539522  0.213817 -4.63995 
 0.456924  1.82603 -4.63506 
 0.631544  0.79376 -4.62682 
 0.18129  1.29002 -4.62169 
 0.00358403  3.46312 -4.61366 
 0.0933282  1.45946 -4.6042 
 0.286436  2.13172 -4.60173 
 0.0803125  1.68993 -4.59151 
 0.173696  3.61385 -4.58181 
 0.434227  1.02662 -4.57653 
 0.23844  0.967111 -4.56698 
 0.184255  1.41967 -4.56168 
 0.533212  1.94175 -4.55739 
 0.375292  2.29439 -4.54739 
 0.217058  2.17911 -4.54141 
 0.345395  0.855103 -4.53552 
 0.842878  0.16064 -4.53269 
 0.200402  1.72478 -4.53114 
 0.619819  0.0299708 -4.52817 
 0.152245  1.47706 -4.52296 
 0.393997  2.32943 -4.51589 
 0.0717873  3.57688 -4.50145 
 0.435372  0.517161 -4.49298 
 0.409416  2.21582 -4.48782 
 0.271066  1.07707 -4.48638 
 0.152613  2.86779 -4.48239 
 0.0773077  2.57361 -4.47925 
 0.0408218  2.24158 -4.46887 
 0.0480284  3.63963 -4.46462 
 0.167235  1.63005 -4.46019 
 0.378946  2.63018 -4.45586 
 0.249904  1.17829 -4.44358 
 0.0937839  3.87166 -4.42966 
 0.419663  2.00094 -4.42194 
 0.124794  3.16521 -4.41079 
 0.513744  1.24318 -4.40797 
 0.234958  2.67983 -4.4051 
 0.228948  2.93206 -4.4005 
 0.369652  1.89956 -4.39683 
 0.0994807  1.88713 -4.38642 
 0.0369167  2.17719 -4.37942 
 0.549715  1.54669 -4.37674 
 0.92908  0.0423597 -4.37234 
 0.475783  0.743549 -4.3583 
 0.537991  1.82521 -4.35271 
 0.417091  0.741677 -4.349 
 0.435564  1.31523 -4.34416 
 0.861226  0.307774 -4.3371 
 0.442491  1.94652 -4.33213 
 0.309974  1.03989 -4.32436 
 0.221929  2.34389 -4.31999 
 0.622963  0.979276 -4.31583 
 0.282992  0.887485 -4.3079 
 0.376018  2.60709 -4.30271 
 0.366258  2.28465 -4.29567 
 0.864283  0.26305 -4.28958 
 0.110238  1.84111 -4.28058 
 0.151214  3.51834 -4.27589 
 0.0999645  3.78234 -4.27416 
 0.272374  1.03136 -4.27072 
 0.729507  0.633384 -4.26591 
 0.464643  0.698019 -4.26366 
 0.0495151  1.84372 -4.25254 
 0.0818382  1.98928 -4.24643 
 0.164831  1.72247 -4.23699 
 0.0550274  2.05212 -4.23352 
 0.608752  0.656643 -4.23279 
 0.0634392  2.62292 -4.2291 
 0.37735  1.36452 -4.2272 
 0.3961  2.51497 -4.22166 
 0.104616  3.25799 -4.213 
 0.223261  1.22234 -4.20594 
 0.140999  3.07311 -4.20009 
 0.105379  1.9237 -4.19432 
 0.827429  0.289956 -4.18893 
 0.429137  0.956604 -4.17945 
 0.134871  2.8777 -4.17382 
 0.497768  0.292161 -4.17039 
 0.329659  1.38692 -4.1637 
 0.724748  0.24146 -4.16112 
 0.322569  2.54902 -4.15928 
 0.32791  2.31263 -4.15195 
 0.680202  0.776697 -4.14978 
 0.429986  2.02626 -4.14447 
 0.871843  0.140343 -4.14022 
 0.258681  1.78017 -4.13775 
 0.553122  1.72774 -4.13184 
 0.359236  1.86795 -4.1287 
 0.688126  0.411534 -4.12505 
 0.167525  2.82148 -4.12317 
 0.462728  1.34587 -4.11725 
 0.294946  2.03684 -4.11399 
 0.26314  1.79848 -4.11009 
 0.233622  3.05215 -4.1074 
 0.432644  0.955577 -4.10164 
 0.217575  1.14687 -4.09896 
 0.240435  1.14942 -4.09065 
 0.334849  1.1546 -4.08617 
 0.766677  0.548865 -4.08305 
 0.636164  0.323822 -4.08105 
 0.141854  1.42346 -4.07586 
 0.747913  0.453046 -4.06934 
 0.450887  0.515073 -4.06622 
 0.262083  1.19828 -4.06058 
 0.462705  2.14433 -4.05807 
 0.0517668  2.66713 -4.05387 
 0.89827  0.137363 -4.05055 
 0.650248  0.831986 -4.04852 
 0.58012  1.62326 -4.04351 
 0.296252  1.72831 -4.03746 
 0.639136  1.15718 -4.03264 
 0.675529  0.826279 -4.02806 
 0.4959  0.724743 -4.02586 
 0.581189  0.758465 -4.02407 
 0.152871  3.16886 -4.01774 
 0.196086  2.29468 -4.01258 
 0.25552  2.78064 -4.00953 
 0.296993  1.15105 -4.00851 
 0.834564  0.145201 -3.99743 
 0.446756  0.492568 -3.99277 
 0.168711  3.18316 -3.98457 
 0.79349  0.201163 -3.98254 
 0.476124  1.51797 -3.98188 
 0.415356  1.50243 -3.9773 
 0.596298  1.25306 -3.96667 
 0.276008  1.19726 -3.96526 
 0.14447  2.34625 -3.96091 
 0.313789  2.27178 -3.95169 
 0.330361  1.12455 -3.94771 
 0.115221  2.10072 -3.94524 
 0.546375  1.00458 -3.94138 
 0.314424  1.63483 -3.93967 
 0.34001  2.24732 -3.93306 
 0.292518  1.73085 -3.92702 
 0.0897101  2.17222 -3.92462 
 0.462083  1.85529 -3.92144 
 0.273686  2.21321 -3.91831 
 0.281663  1.43436 -3.91613 
 0.451042  2.0724 -3.91545 
 0.616662  1.10493 -3.91254 
 0.745193  0.549426 -3.90985 
 0.0713144  3.15587 -3.90797 
 0.200234  1.78588 -3.90496 
 0.224135  1.27622 -3.89972 
 0.442679  1.93955 -3.89727 
 0.446211  0.474492 -3.89435 
 0.023712  2.59844 -3.89081 
 0.0462036  2.02358 -3.88832 
 0.51751  0.751296 -3.88082 
 0.735551  0.749803 -3.87829 
 0.365488  1.5684 -3.87517 
 0.343751  1.91438 -3.87367 
 0.347825  1.15812 -3.87053 
 0.269652  1.6376 -3.86877 
 0.404647  2.23931 -3.86537 
 0.216063  1.92173 -3.86267 
 0.542904  0.469289 -3.85937 
 0.436343  1.47226 -3.85493 
 0.533038  1.02155 -3.85201 
 0.072014  3.07845 -3.84851 
 0.393876  2.00132 -3.8459 
 0.598684  0.944585 -3.84267 
 0.290654  1.95765 -3.84015 
 0.18434  2.65564 -3.83484 
 0.68372  0.219265 -3.83248 
 0.0941074  2.97904 -3.82999 
 0.710387  0.818877 -3.82595 
 0.514596  1.84645 -3.81991 
 0.335695  1.7187 -3.81746 
 0.0955374  1.67898 -3.81478 
 0.251682  1.13661 -3.81049 
 0.103359  3.63476 -3.80744 
 0.763171  0.655249 -3.80372 
 0.836667  0.176852 -3.79825 
 0.649429  0.815667 -3.79469 
 0.487816  1.30055 -3.79138 
 0.743173  0.653024 -3.78702 
