# LDEX data
# LT[hr], n0[m^{-3}], n0+sigma[m^{-3}],n0-sigma[m^{-3}], Date
18.9375 0.031711  Dec_2013
19.3125 0.0421561  Dec_2013
19.6875 0.0594263  Dec_2013
20.0625 0.0832879  Dec_2013
20.4375 0.115064  Dec_2013
20.8125 0.164948  Dec_2013
21.1875 0.231247  Dec_2013
21.5625 0.305718  Dec_2013
21.9375 0.385681  Dec_2013
22.3125 0.487502  Dec_2013
22.6875 0.599198  Dec_2013
23.0625 0.703438  Dec_2013
23.4375 0.807377  Dec_2013
23.8125 0.926951  Dec_2013
0.1875 1.12294  Jan_2014
0.5625 1.24473  Jan_2014
0.9375 1.37329  Jan_2014
1.3125 1.51722  Jan_2014
1.6875 1.68613  Jan_2014
2.0625 1.86768  Jan_2014
2.4375 2.06221  Jan_2014
2.8125 2.28697  Jan_2014
3.1875 2.53748  Jan_2014
3.5625 2.78435  Jan_2014
3.9375 3.02588  Jan_2014
4.3125 3.27474  Jan_2014
4.6875 3.51262  Jan_2014
5.0625 3.70096  Jan_2014
5.4375 3.86317  Jan_2014
5.8125 3.97545  Jan_2014
6.1875 4.15297  Jan_2014
6.5625 4.37849  Jan_2014
6.9375 4.54405  Jan_2014
7.3125 4.62607  Jan_2014
7.6875 4.60599  Jan_2014
8.0625 4.5158  Jan_2014
8.4375 4.38211  Jan_2014
8.8125 4.15838  Jan_2014
9.1875 3.88129  Jan_2014
9.5625 3.60661  Jan_2014
9.9375 3.35583  Jan_2014
10.3125 3.07931  Jan_2014
10.6875 2.79876  Jan_2014
11.0625 2.55214  Jan_2014
11.4375 2.33911  Jan_2014
11.8125 2.11046  Jan_2014
12.1875 1.80954  Jan_2014
12.5625 1.50556  Jan_2014
12.9375 1.23751  Jan_2014
13.3125 0.98949  Jan_2014
13.6875 0.759725  Jan_2014
14.0625 0.582571  Jan_2014
14.4375 0.437975  Jan_2014
14.8125 0.313083  Jan_2014
15.1875 0.216735  Jan_2014
15.5625 0.149546  Jan_2014
15.9375 0.104668  Jan_2014
16.3125 0.071799  Jan_2014
16.6875 0.0500137  Jan_2014
17.0625 0.0372888  Jan_2014
17.4375 0.0296492  Jan_2014
17.8125 0.0255106  Jan_2014
18.1875 0.0248493  Jan_2014
18.5625 0.0275126  Jan_2014
18.9375 0.0337382  Jan_2014
19.3125 0.0442972  Jan_2014
19.6875 0.0627645  Jan_2014
20.0625 0.0886323  Jan_2014
20.4375 0.124703  Jan_2014
20.8125 0.177526  Jan_2014
21.1875 0.248965  Jan_2014
21.5625 0.332732  Jan_2014
21.9375 0.421019  Jan_2014
22.3125 0.526102  Jan_2014
22.6875 0.6478  Jan_2014
23.0625 0.766567  Jan_2014
23.4375 0.870845  Jan_2014
23.8125 0.997504  Jan_2014
0.1875 1.1751  Feb_2014
0.5625 1.30254  Feb_2014
0.9375 1.42482  Feb_2014
1.3125 1.57148  Feb_2014
1.6875 1.73989  Feb_2014
2.0625 1.91052  Feb_2014
2.4375 2.08979  Feb_2014
2.8125 2.30368  Feb_2014
3.1875 2.53686  Feb_2014
3.5625 2.76503  Feb_2014
3.9375 2.98357  Feb_2014
4.3125 3.20874  Feb_2014
4.6875 3.42558  Feb_2014
5.0625 3.60481  Feb_2014
5.4375 3.7232  Feb_2014
5.8125 3.83134  Feb_2014
6.1875 3.99301  Feb_2014
6.5625 4.21634  Feb_2014
6.9375 4.36267  Feb_2014
7.3125 4.44362  Feb_2014
7.6875 4.42766  Feb_2014
8.0625 4.35723  Feb_2014
8.4375 4.23551  Feb_2014
8.8125 4.0277  Feb_2014
9.1875 3.7652  Feb_2014
9.5625 3.51226  Feb_2014
9.9375 3.27882  Feb_2014
10.3125 3.00338  Feb_2014
10.6875 2.72486  Feb_2014
11.0625 2.4919  Feb_2014
11.4375 2.27509  Feb_2014
11.8125 2.04518  Feb_2014
12.1875 1.74963  Feb_2014
12.5625 1.45157  Feb_2014
12.9375 1.19292  Feb_2014
13.3125 0.942924  Feb_2014
13.6875 0.721476  Feb_2014
14.0625 0.546322  Feb_2014
14.4375 0.410144  Feb_2014
14.8125 0.291906  Feb_2014
15.1875 0.200597  Feb_2014
15.5625 0.138045  Feb_2014
15.9375 0.0963962  Feb_2014
16.3125 0.0662228  Feb_2014
16.6875 0.0461917  Feb_2014
17.0625 0.0344259  Feb_2014
17.4375 0.0281528  Feb_2014
17.8125 0.0242645  Feb_2014
18.1875 0.0239421  Feb_2014
18.5625 0.0269159  Feb_2014
18.9375 0.0326677  Feb_2014
19.3125 0.0440479  Feb_2014
19.6875 0.0630715  Feb_2014
20.0625 0.0894653  Feb_2014
20.4375 0.126451  Feb_2014
20.8125 0.182084  Feb_2014
21.1875 0.257264  Feb_2014
21.5625 0.342724  Feb_2014
21.9375 0.434498  Feb_2014
22.3125 0.55143  Feb_2014
22.6875 0.678663  Feb_2014
23.0625 0.800073  Feb_2014
23.4375 0.915572  Feb_2014
23.8125 1.04338  Feb_2014
0.1875 1.20256  Mar_2014
0.5625 1.3238  Mar_2014
0.9375 1.44002  Mar_2014
1.3125 1.58315  Mar_2014
1.6875 1.74324  Mar_2014
2.0625 1.90354  Mar_2014
2.4375 2.06749  Mar_2014
2.8125 2.27163  Mar_2014
3.1875 2.49052  Mar_2014
3.5625 2.69019  Mar_2014
3.9375 2.89544  Mar_2014
4.312 3.09916  Mar_2014
4.688 3.29444  Mar_2014
5.062 3.44487  Mar_2014
5.438 3.5617  Mar_2014
5.812 3.65029  Mar_2014
6.188 3.7931  Mar_2014
6.562 3.99137  Mar_2014
6.938 4.14096  Mar_2014
7.312 4.21179  Mar_2014
7.688 4.19927  Mar_2014
8.062 4.1314  Mar_2014
8.438 4.03164  Mar_2014
8.812 3.83876  Mar_2014
9.188 3.59489  Mar_2014
9.562 3.36295  Mar_2014
9.938 3.15053  Mar_2014
10.312 2.89124  Mar_2014
10.688 2.63143  Mar_2014
11.062 2.41579  Mar_2014
11.438 2.21949  Mar_2014
11.812 1.99084  Mar_2014
12.188 1.70696  Mar_2014
12.562 1.41324  Mar_2014
12.938 1.1673  Mar_2014
13.312 0.922738  Mar_2014
13.688 0.705396  Mar_2014
14.062 0.536589  Mar_2014
14.438 0.404041  Mar_2014
14.812 0.286878  Mar_2014
15.188 0.19737  Mar_2014
15.562 0.13745  Mar_2014
15.938 0.097146  Mar_2014
16.312 0.0672395  Mar_2014
16.688 0.0476358  Mar_2014
17.062 0.0362298  Mar_2014
17.438 0.0299508  Mar_2014
17.812 0.0261174  Mar_2014
18.188 0.0260206  Mar_2014
18.562 0.0292508  Mar_2014
18.938 0.035477  Mar_2014
19.312 0.0472319  Mar_2014
19.688 0.0671154  Mar_2014
20.062 0.0946654  Mar_2014
20.438 0.132219  Mar_2014
20.812 0.189372  Mar_2014
21.188 0.267091  Mar_2014
