# Figure 6 plot (c) - Halley-type comet meteoroids Earth-to-Moon mass flux ratio
# Meteoroid diameter (um), Fcoll, Earth-to-Moon mass flux ratio
10 1 1.20946
20 1 1.1919
50 1 1.20009
100 1 1.1849
200 1 1.14191
400 1 1.11422
600 1 1.11664
800 1 1.11832
1000 1 1.11875
1200 1 1.12184
1500 1 1.11952
2000 1 1.12198
10 5 1.20947
20 5 1.19198
50 5 1.20239
100 5 1.19767
200 5 1.18612
400 5 1.14123
600 5 1.12074
800 5 1.11476
1000 5 1.11613
1200 5 1.11669
1500 5 1.11445
2000 5 1.11785
10 10 1.20947
20 10 1.19199
50 10 1.20268
100 10 1.19936
200 10 1.19399
400 10 1.15898
600 10 1.13214
800 10 1.12153
1000 10 1.12471
1200 10 1.11818
1500 10 1.11298
2000 10 1.11583
10 20 1.20947
20 20 1.192
50 20 1.20283
100 20 1.2002
200 20 1.19811
400 20 1.17047
600 20 1.14224
800 20 1.13242
1000 20 1.15483
1200 20 1.12614
1500 20 1.11574
2000 20 1.11649
10 50 1.20947
20 50 1.192
50 50 1.20291
100 50 1.20071
200 50 1.20063
400 50 1.17818
600 50 1.1499
800 50 1.14332
1000 50 1.20458
1200 50 1.13821
1500 50 1.12318
2000 50 1.12243
10 9000000000 1.20947
20 9000000000 1.192
50 9000000000 1.20297
100 9000000000 1.20106
200 9000000000 1.20233
400 9000000000 1.18365
600 9000000000 1.15561
800 9000000000 1.1527
1000 9000000000 1.26195
1200 9000000000 1.15082
1500 9000000000 1.13293
2000 9000000000 1.13374
