# Figure 14 upper right plot - First quarter surface distribution of the impact vaporization flux (3rd column) - impact velocity limit 20 km s-1
# Lunar Local time (hr), Selenocentric latitude (deg), Impact vaporization flux (g cm-2 s-1 x 10-16)
0.07 -89. 1.6596
0.07 -87. 1.6688
0.07 -85. 1.68094
0.07 -83. 1.69491
0.07 -81. 1.71073
0.07 -79. 1.72802
0.07 -77. 1.74641
0.07 -75. 1.7659
0.07 -73. 1.78576
0.07 -71. 1.80599
0.07 -69. 1.82622
0.07 -67. 1.84682
0.07 -65. 1.86669
0.07 -63. 1.88655
0.07 -61. 1.90567
0.07 -59. 1.92443
0.07 -57. 1.94246
0.07 -55. 1.95938
0.07 -53. 1.97556
0.07 -51. 1.99064
0.07 -49. 2.00499
0.07 -47. 2.01823
0.07 -45. 2.03036
0.07 -43. 2.04177
0.07 -41. 2.0517
0.07 -39. 2.06089
0.07 -37. 2.06899
0.07 -35. 2.07634
0.07 -33. 2.0826
0.07 -31. 2.08774
0.07 -29. 2.09253
0.07 -27. 2.09657
0.07 -25. 2.09951
0.07 -23. 2.10246
0.07 -21. 2.10466
0.07 -19. 2.1065
0.07 -17. 2.10797
0.07 -15. 2.10945
0.07 -13. 2.11055
0.07 -11. 2.11165
0.07 -9. 2.11239
0.07 -7. 2.11349
0.07 -5. 2.11423
0.07 -3. 2.1146
0.07 -1. 2.11496
0.07 1. 2.11496
0.07 3. 2.11496
0.07 5. 2.11496
0.07 7. 2.1146
0.07 9. 2.11386
0.07 11. 2.11349
0.07 13. 2.11276
0.07 15. 2.11165
0.07 17. 2.11092
0.07 19. 2.10945
0.07 21. 2.10797
0.07 23. 2.10614
0.07 25. 2.10393
0.07 27. 2.10099
0.07 29. 2.09731
0.07 31. 2.09289
0.07 33. 2.08774
0.07 35. 2.08186
0.07 37. 2.07487
0.07 39. 2.06678
0.07 41. 2.05795
0.07 43. 2.04802
0.07 45. 2.03699
0.07 47. 2.02485
0.07 49. 2.01197
0.07 51. 1.99763
0.07 53. 1.98255
0.07 55. 1.96636
0.07 57. 1.94944
0.07 59. 1.93179
0.07 61. 1.91303
0.07 63. 1.8939
0.07 65. 1.87441
0.07 67. 1.85418
0.07 69. 1.83395
0.07 71. 1.81335
0.07 73. 1.79312
0.07 75. 1.77326
0.07 77. 1.75413
0.07 79. 1.73574
0.07 81. 1.71845
0.07 83. 1.70264
0.07 85. 1.68829
0.07 87. 1.67652
0.07 89. 1.66696
0.20 -89. 1.66034
0.20 -87. 1.6699
0.20 -85. 1.68241
0.20 -83. 1.69712
0.20 -81. 1.7133
0.20 -79. 1.73059
0.20 -77. 1.74972
0.20 -75. 1.76921
0.20 -73. 1.78944
0.20 -71. 1.81004
0.20 -69. 1.83101
0.20 -67. 1.8516
0.20 -65. 1.87183
0.20 -63. 1.89206
0.20 -61. 1.91156
0.20 -59. 1.93032
0.20 -57. 1.94871
0.20 -55. 1.966
0.20 -53. 1.98218
0.20 -51. 1.99763
0.20 -49. 2.01234
0.20 -47. 2.02558
0.20 -45. 2.03809
0.20 -43. 2.04949
0.20 -41. 2.05979
0.20 -39. 2.06935
0.20 -37. 2.07745
0.20 -35. 2.0848
0.20 -33. 2.09106
0.20 -31. 2.09657
0.20 -29. 2.10135
0.20 -27. 2.1054
0.20 -25. 2.10871
0.20 -23. 2.11165
0.20 -21. 2.11386
0.20 -19. 2.1157
0.20 -17. 2.11754
0.20 -15. 2.11901
0.20 -13. 2.12011
0.20 -11. 2.12122
0.20 -9. 2.12232
0.20 -7. 2.12342
0.20 -5. 2.12416
0.20 -3. 2.12453
0.20 -1. 2.12489
0.20 1. 2.12526
0.20 3. 2.12526
0.20 5. 2.12489
0.20 7. 2.12453
0.20 9. 2.12379
0.20 11. 2.12342
0.20 13. 2.12269
0.20 15. 2.12158
0.20 17. 2.12048
0.20 19. 2.11938
0.20 21. 2.11754
0.20 23. 2.1157
0.20 25. 2.11312
0.20 27. 2.11018
0.20 29. 2.1065
0.20 31. 2.10209
0.20 33. 2.09694
0.20 35. 2.09069
0.20 37. 2.08333
0.20 39. 2.07524
0.20 41. 2.06641
0.20 43. 2.05611
0.20 45. 2.04508
0.20 47. 2.03257
0.20 49. 2.01933
0.20 51. 2.00499
0.20 53. 1.98954
0.20 55. 1.97335
0.20 57. 1.95607
0.20 59. 1.93804
0.20 61. 1.91892
0.20 63. 1.89942
0.20 65. 1.87956
0.20 67. 1.85933
0.20 69. 1.83836
0.20 71. 1.81777
0.20 73. 1.79717
0.20 75. 1.77694
0.20 77. 1.75707
0.20 79. 1.73832
0.20 81. 1.72066
0.20 83. 1.70448
0.20 85. 1.69013
0.20 87. 1.67763
0.20 89. 1.66769
0.33 -89. 1.66034
0.33 -87. 1.67064
0.33 -85. 1.68351
0.33 -83. 1.69822
0.33 -81. 1.71478
0.33 -79. 1.7328
0.33 -77. 1.75193
0.33 -75. 1.77179
0.33 -73. 1.79239
0.33 -71. 1.81335
0.33 -69. 1.83432
0.33 -67. 1.85528
0.33 -65. 1.87588
0.33 -63. 1.89648
0.33 -61. 1.91597
0.33 -59. 1.9351
0.33 -57. 1.95349
0.33 -55. 1.97115
0.33 -53. 1.9877
0.33 -51. 2.00351
0.33 -49. 2.01823
0.33 -47. 2.03184
0.33 -45. 2.04434
0.33 -43. 2.05611
0.33 -41. 2.06641
0.33 -39. 2.07597
0.33 -37. 2.08443
0.33 -35. 2.09179
0.33 -33. 2.09841
0.33 -31. 2.10393
0.33 -29. 2.10871
0.33 -27. 2.11276
0.33 -25. 2.11643
0.33 -23. 2.11901
0.33 -21. 2.12158
0.33 -19. 2.12342
0.33 -17. 2.12526
0.33 -15. 2.12673
0.33 -13. 2.1282
0.33 -11. 2.12931
0.33 -9. 2.13041
0.33 -7. 2.13115
0.33 -5. 2.13225
0.33 -3. 2.13262
0.33 -1. 2.13299
0.33 1. 2.13335
0.33 3. 2.13335
0.33 5. 2.13299
0.33 7. 2.13262
0.33 9. 2.13188
0.33 11. 2.13115
0.33 13. 2.13041
0.33 15. 2.12968
0.33 17. 2.12857
0.33 19. 2.1271
0.33 21. 2.12563
0.33 23. 2.12342
0.33 25. 2.12085
0.33 27. 2.11791
0.33 29. 2.11423
0.33 31. 2.10945
0.33 33. 2.1043
0.33 35. 2.09768
0.33 37. 2.09069
0.33 39. 2.08223
0.33 41. 2.07303
0.33 43. 2.06273
0.33 45. 2.05133
0.33 47. 2.03882
0.33 49. 2.02558
0.33 51. 2.01087
0.33 53. 1.99542
0.33 55. 1.97887
0.33 57. 1.96121
