# Figure 7 upper right plot - First Quarter meteoroid radiant distribution color coded by mass flux (3rd column)
# Lunar Local time (hr), Ecliptic latitude (deg), Mass flux per 2x2 degree bin (kg day-1) - 24hr = 360 degrees
 0.0666667 -89  0.203478 
 0.0666667 -87  0.110583 
 0.0666667 -85  0.105529 
 0.0666667 -83  0.109691 
 0.0666667 -81  0.119055 
 0.0666667 -79  0.112366 
 0.0666667 -77  0.103151 
 0.0666667 -75  0.125372 
 0.0666667 -73  0.101219 
 0.0666667 -71  0.115562 
 0.0666667 -69  0.130648 
 0.0666667 -67  0.119872 
 0.0666667 -65  0.125149 
 0.0666667 -63  0.119575 
 0.0666667 -61  0.127155 
 0.0666667 -59  0.11415 
 0.0666667 -57  0.107164 
 0.0666667 -55  0.112589 
 0.0666667 -53  0.109096 
 0.0666667 -51  0.106049 
 0.0666667 -49  0.120244 
 0.0666667 -47  0.104414 
 0.0666667 -45  0.10761 
 0.0666667 -43  0.107907 
 0.0666667 -41  0.113109 
 0.0666667 -39  0.113853 
 0.0666667 -37  0.11519 
 0.0666667 -35  0.119203 
 0.0666667 -33  0.125 
 0.0666667 -31  0.127824 
 0.0666667 -29  0.131466 
 0.0666667 -27  0.14135 
 0.0666667 -25  0.150639 
 0.0666667 -23  0.161118 
 0.0666667 -21  0.171448 
 0.0666667 -19  0.187277 
 0.0666667 -17  0.20489 
 0.0666667 -15  0.220422 
 0.0666667 -13  0.235657 
 0.0666667 -11  0.255425 
 0.0666667 -9  0.282328 
 0.0666667 -7  0.30923 
 0.0666667 -5  0.34401 
 0.0666667 -3  0.378567 
 0.0666667 -1  0.401605 
 0.0666667  1  0.371804 
 0.0666667  3  0.389715 
 0.0666667  5  0.340963 
 0.0666667  7  0.317182 
 0.0666667  9  0.293624 
 0.0666667  11  0.26085 
 0.0666667  13  0.242122 
 0.0666667  15  0.226665 
 0.0666667  17  0.206525 
 0.0666667  19  0.197681 
 0.0666667  21  0.177765 
 0.0666667  23  0.165577 
 0.0666667  25  0.151159 
 0.0666667  27  0.148112 
