# Figure 12 bottom left plot - Full Moon surface distribution of the impact vaporization flux (3rd column)
# Lunar Local time (hr), Selenocentric latitude (deg), Impact vaporization flux (g cm-2 s-1 x 10-16)
0.07 -89. 7.8272
0.07 -87. 7.87134
0.07 -85. 7.94123
0.07 -83. 8.02215
0.07 -81. 8.11778
0.07 -79. 8.22445
0.07 -77. 8.34215
0.07 -75. 8.46721
0.07 -73. 8.59962
0.07 -71. 8.73572
0.07 -69. 8.87917
0.07 -67. 9.02262
0.07 -65. 9.17342
0.07 -63. 9.32055
0.07 -61. 9.47136
0.07 -59. 9.62216
0.07 -57. 9.76929
0.07 -55. 9.91274
0.07 -53. 10.0562
0.07 -51. 10.196
0.07 -49. 10.3321
0.07 -47. 10.4608
0.07 -45. 10.5895
0.07 -43. 10.7109
0.07 -41. 10.8323
0.07 -39. 10.9463
0.07 -37. 11.0567
0.07 -35. 11.167
0.07 -33. 11.27
0.07 -31. 11.3693
0.07 -29. 11.4686
0.07 -27. 11.5606
0.07 -25. 11.6525
0.07 -23. 11.7371
0.07 -21. 11.818
0.07 -19. 11.8953
0.07 -17. 11.9652
0.07 -15. 12.0277
0.07 -13. 12.0866
0.07 -11. 12.1344
0.07 -9. 12.1748
0.07 -7. 12.2116
0.07 -5. 12.2337
0.07 -3. 12.2521
0.07 -1. 12.2594
0.07 1. 12.2558
0.07 3. 12.2447
0.07 5. 12.2226
0.07 7. 12.1932
0.07 9. 12.1564
0.07 11. 12.1086
0.07 13. 12.0535
0.07 15. 11.9946
0.07 17. 11.9247
0.07 19. 11.8512
0.07 21. 11.7702
0.07 23. 11.6856
0.07 25. 11.5937
0.07 27. 11.5017
0.07 29. 11.4024
0.07 31. 11.3031
0.07 33. 11.1964
0.07 35. 11.0898
0.07 37. 10.9794
0.07 39. 10.8617
0.07 41. 10.744
0.07 43. 10.6226
0.07 45. 10.4939
0.07 47. 10.3652
0.07 49. 10.2291
0.07 51. 10.093
0.07 53. 9.94952
0.07 55. 9.80607
0.07 57. 9.65895
0.07 59. 9.50814
0.07 61. 9.35366
0.07 63. 9.20285
0.07 65. 9.05204
0.07 67. 8.90124
0.07 69. 8.75411
0.07 71. 8.61066
0.07 73. 8.47457
0.07 75. 8.34215
0.07 77. 8.21341
0.07 79. 8.09939
0.07 81. 7.98904
0.07 83. 7.89341
0.07 85. 7.81249
0.07 87. 7.7426
0.07 89. 7.69847
0.20 -89. 7.85295
0.20 -87. 7.91548
0.20 -85. 8.00376
0.20 -83. 8.10307
0.20 -81. 8.21709
0.20 -79. 8.34215
0.20 -77. 8.47824
0.20 -75. 8.62169
0.20 -73. 8.76882
0.20 -71. 8.92698
0.20 -69. 9.08515
0.20 -67. 9.25067
0.20 -65. 9.41618
0.20 -63. 9.5817
0.20 -61. 9.7509
0.20 -59. 9.91642
0.20 -57. 10.0783
0.20 -55. 10.2401
0.20 -53. 10.3983
0.20 -51. 10.5527
0.20 -49. 10.7036
0.20 -47. 10.8507
0.20 -45. 10.9905
0.20 -43. 11.1265
0.20 -41. 11.259
0.20 -39. 11.3877
0.20 -37. 11.5091
0.20 -35. 11.6305
0.20 -33. 11.7445
0.20 -31. 11.8548
0.20 -29. 11.9615
