# Figure 13 - Variations of the impact vaporization rate rate in g cm-2 s−1 x 10-16 with time from July 1st, 2013 to June 30th, 2014.
# Days after July 1st, Maximum value from all models in the paper, Preferred Solution Fcoll=20, alpha=4, Minimum value from all models in the paper
0.5 14.1429 11.0232 9.64505
1 14.1043 10.9937 9.63143
1.5 14.0543 10.937 9.57012
2 14.0203 10.8984 9.53834
2.5 14.0021 10.8779 9.51563
3 13.9726 10.8575 9.49974
3.5 13.9908 10.8688 9.49974
4 13.9658 10.8575 9.49747
4.5 13.9408 10.8371 9.49066
5 13.9204 10.8166 9.4566
5.5 13.9295 10.8393 9.50428
6 13.9181 10.7962 9.418
6.5 13.8931 10.778 9.41346
7 13.909 10.8189 9.4793
7.5 13.8909 10.7803 9.41573
8 13.9068 10.803 9.4566
8.5 13.8954 10.7894 9.43162
9 13.8931 10.8053 9.47022
9.5 13.8909 10.7758 9.40892
10 13.984 10.8461 9.46341
10.5 13.9567 10.853 9.49974
11 13.9227 10.8166 9.45206
11.5 13.9567 10.8393 9.4793
12 13.959 10.8507 9.48839
12.5 14.0067 10.8893 9.52244
13 13.993 10.862 9.49974
13.5 14.0157 10.8938 9.52926
14 14.0657 10.937 9.56558
14.5 14.0975 10.9756 9.61553
15 14.1838 11.0777 9.71544
15.5 14.2496 11.1413 9.7722
16 14.345 11.2094 9.82442
16.5 14.404 11.2616 9.87437
17 14.4767 11.3456 9.9493
17.5 14.5584 11.4592 10.0923
18 14.5902 11.4751 10.106
18.5 14.6038 11.4887 10.1173
19 14.6833 11.5863 10.2376
19.5 14.6946 11.5931 10.2467
20 14.7854 11.6544 10.2921
20.5 14.7877 11.6817 10.333
21 14.849 11.7316 10.383
21.5 14.8808 11.7702 10.4284
22 14.9217 11.7997 10.442
22.5 14.849 11.7611 10.4193
23 14.8377 11.7384 10.4011
23.5 14.8127 11.718 10.3784
24 14.8763 11.7657 10.4011
24.5 14.8013 11.693 10.3421
25 14.7854 11.6703 10.308
25.5 14.7491 11.6204 10.2467
26 14.6946 11.5704 10.1991
26.5 14.6538 11.5409 10.1763
27 14.5834 11.4637 10.0946
27.5 14.5743 11.4614 10.0969
28 14.4948 11.382 10.0265
28.5 14.4744 11.3479 9.98335
29 14.3768 11.2594 9.8948
29.5 14.3427 11.2276 9.86983
30 14.2905 11.1731 9.8108
30.5 14.2519 11.1345 9.77674
31 14.3245 11.1913 9.79944
31.5 14.211 11.0823 9.71771
32 14.2042 11.0641 9.68592
32.5 14.1474 11.055 9.75403
33 14.1156 10.9778 9.58829
33.5 14.0657 10.9279 9.54742
34 14.0362 10.8893 9.49974
34.5 14.0498 10.887 9.49747
35 14.0521 10.9165 9.53607
35.5 14.0248 10.8825 9.49974
36 14.0044 10.8575 9.47249
36.5 14.0271 10.8711 9.48157
37 14.0339 10.8688 9.46568
37.5 13.9953 10.8348 9.44298
38 13.9635 10.7735 9.33172
38.5 14.018 10.8734 9.4952
39 14.043 10.8825 9.49974
39.5 14.0248 10.8802 9.49747
40 14.0339 10.8779 9.48612
40.5 14.0362 10.8666 9.46795
41 14.0657 10.8984 9.49974
41.5 14.0771 10.9052 9.50428
42 14.0748 10.9165 9.51336
42.5 14.1134 10.9574 9.55423
43 14.1293 10.9619 9.5565
43.5 14.2087 11.0437 9.63824
44 14.2428 11.08 9.68592
44.5 14.2882 11.1277 9.72679
45 14.4449 11.2616 9.84485
45.5 14.5402 11.3774 9.96973
46 14.5697 11.4297 10.0333
46.5 14.6878 11.5636 10.1786
47 14.7173 11.6317 10.3376
47.5 14.7673 11.6522 10.2967
48 14.8695 11.7589 10.4375
48.5 14.8626 11.7475 10.4034
49 14.8899 11.7657 10.4261
49.5 15.0034 11.886 10.5442
50 15.0034 11.8883 10.5374
50.5 15.0579 11.9269 10.5669
51 15.0556 11.9564 10.6463
51.5 15.1601 12.0336 10.6781
52 15.0897 11.9905 10.6759
52.5 15.1237 12.02 10.7122
53 15.151 11.9927 10.6146
53.5 15.1192 11.9655 10.5828
54 15.0829 11.911 10.5215
54.5 15.0307 11.8769 10.4965
55 15.0057 11.8452 10.4624
55.5 14.9739 11.8383 10.4602
56 14.9398 11.7611 10.3603
56.5 14.8831 11.6976 10.3058
57 14.8626 11.6817 10.2853
57.5 14.8127 11.6431 10.2649
58 14.7582 11.5818 10.1922
58.5 14.7673 11.5591 10.1468
59 14.6833 11.4955 10.0969
59.5 14.6174 11.4387 10.0537
60 14.5629 11.3774 9.97427
60.5 14.5289 11.332 9.9334
61 14.5175 11.3229 9.92205
61.5 14.4767 11.2503 9.83577
62 14.4494 11.2435 9.82896
62.5 14.4721 11.2662 9.84485
63 14.404 11.2117 9.80171
63.5 14.3745 11.1822 9.77674
64 14.3427 11.1458 9.74041
64.5 14.3313 11.13 9.71544
65 14.3677 11.139 9.71771
65.5 14.345 11.1345 9.71544
66 14.3427 11.1413 9.72452
66.5 14.3541 11.1595 9.74722
67 14.3654 11.1322 9.695
67.5 14.3223 11.1254 9.71544
68 14.3223 11.1209 9.70862
68.5 14.345 11.0959 9.62689
69 14.2905 11.0528 9.62007
69.5 14.3631 11.1458 9.70862
70 14.4131 11.1617 9.695
70.5 14.4403 11.1867 9.71998
71 14.4063 11.1867 9.75403
71.5 14.4585 11.2548 9.83804
72 14.4653 11.2367 9.79036
72.5 14.5539 11.2753 9.81534
73 14.5493 11.3161 9.86983
73.5 14.6106 11.3752 9.94703
74 14.6538 11.4228 10.0038
74.5 14.7355 11.5046 10.081
75 14.8445 11.6204 10.2081
75.5 14.9126 11.6862 10.2626
76 15.0238 11.7929 10.3671
76.5 15.067 11.8679 10.4647
77 15.1192 11.9224 10.526
77.5 15.1964 11.9905 10.5828
78 15.2441 12.0313 10.6395
78.5 15.2781 12.079 10.6827
79 15.3372 12.1199 10.7099
79.5 15.4007 12.213 10.8257
80 15.4325 12.2516 10.8779
80.5 15.4621 12.2516 10.8507
81 15.5688 12.2879 10.8575
81.5 15.5574 12.3038 10.9006
82 15.512 12.2788 10.8779
82.5 15.5075 12.2834 10.887
83 15.5324 12.2924 10.8825
83.5 15.4757 12.2561 10.862
84 15.5256 12.3015 10.8734
84.5 15.5279 12.2675 10.828
85 15.4076 12.1812 10.7689
85.5 15.3894 12.1653 10.7644
86 15.3349 12.0972 10.6736
86.5 15.2781 12.0518 10.6463
87 15.2622 12.0132 10.5828
87.5 15.2146 11.9837 10.5623
88 15.1283 11.8928 10.4715
88.5 15.1079 11.8588 10.4329
89 15.0647 11.8247 10.4034
89.5 15.0511 11.7839 10.3444
90 14.9762 11.7248 10.2876
90.5 14.9671 11.6908 10.2445
91 14.9694 11.6794 10.224
91.5 14.9262 11.6499 10.19
92 14.8626 11.5886 10.1332
92.5 14.8399 11.5818 10.1332
93 14.8172 11.5613 10.1173
93.5 14.7741 11.5159 10.0833
94 14.7741 11.5273 10.0946
94.5 14.731 11.466 10.031
95 14.74 11.4728 10.0288
95.5 14.7151 11.4728 10.0492
96 14.731 11.4524 10.0038
96.5 14.7605 11.5023 10.056
97 14.74 11.4683 10.0083
97.5 14.7423 11.466 10.0129
98 14.7718 11.4887 10.022
98.5 14.7764 11.5023 10.0333
99 14.8104 11.5296 10.0401
99.5 14.8331 11.5545 10.0787
100 14.8309 11.5227 10.022
100.5 14.8354 11.5523 10.0787
101 14.874 11.5818 10.115
101.5 14.8967 11.6136 10.1605
102 14.9648 11.6567 10.1809
102.5 14.9648 11.6681 10.2059
103 15.0375 11.7294 10.2626
103.5 15.1396 11.8542 10.3966
104 15.2146 11.9519 10.5169
104.5 15.3145 12.0404 10.5987
105 15.3758 12.104 10.6554
105.5 15.4621 12.2039 10.7735
106 15.5506 12.2743 10.8302
106.5 15.6074 12.331 10.8825
107 15.6959 12.4173 10.9619
107.5 15.7572 12.4945 11.0618
108 15.8208 12.5649 11.139
108.5 15.8412 12.5763 11.1458
109 15.8685 12.6012 11.1799
109.5 15.8185 12.5445 11.139
110 15.9184 12.658 11.2367
110.5 15.957 12.7102 11.3071
111 15.9729 12.7102 11.2957
111.5 15.9434 12.6716 11.2526
112 15.9502 12.6762 11.2548
112.5 15.9616 12.6716 11.2457
113 15.9071 12.6535 11.2526
113.5 15.9161 12.6398 11.2162
114 15.8798 12.599 11.1776
114.5 15.8912 12.6194 11.1981
115 15.8344 12.5331 11.0936
115.5 15.8026 12.5013 11.0618
116 15.7618 12.4695 11.0323
116.5 15.7073 12.406 10.9619
117 15.6573 12.356 10.9052
117.5 15.5983 12.2879 10.8348
118 15.571 12.2788 10.8416
118.5 15.5438 12.2016 10.7349
119 15.5029 12.1789 10.7213
119.5 15.4393 12.1063 10.6418
120 15.4098 12.0609 10.5873
120.5 15.3417 12.0132 10.5419
121 15.3122 11.9723 10.4942
121.5 15.3644 12.0245 10.551
122 15.294 11.9746 10.501
122.5 15.2532 11.9201 10.4511
123 15.2055 11.8792 10.4057
123.5 15.1896 11.8497 10.3671
124 15.1555 11.8247 10.3466
124.5 15.1147 11.7725 10.2785
125 15.1079 11.7793 10.2921
125.5 15.0851 11.7498 10.2672
126 15.0851 11.743 10.2513
126.5 15.0851 11.7294 10.2195
127 15.0988 11.7634 10.2785
127.5 15.1079 11.7634 10.2762
128 15.1237 11.7861 10.3103
128.5 15.1237 11.7861 10.3012
129 15.1646 11.8111 10.3148
129.5 15.1941 11.8406 10.3466
130 15.2214 11.8565 10.3398
130.5 15.2509 11.8974 10.3966
131 15.3008 11.9337 10.4216
131.5 15.3508 11.9768 10.4624
132 15.403 12.0336 10.5283
132.5 15.4575 12.0995 10.6123
133 15.5415 12.1903 10.7213
133.5 15.6414 12.3038 10.8325
134 15.7118 12.3628 10.862
134.5 15.8117 12.4741 11.0051
135 15.9048 12.5672 11.0982
135.5 15.957 12.6285 11.1731
136 16.0183 12.6966 11.2367
136.5 16.1069 12.7602 11.2889
137 16.1546 12.8124 11.357
137.5 16.1591 12.801 11.3366
138 16.2794 12.9327 11.4796
138.5 16.2794 12.9418 11.4978
139 16.3248 12.9736 11.5023
139.5 16.3657 13.0213 11.5636
140 16.318 12.9918 11.5364
140.5 16.2931 12.9622 11.525
141 16.3407 13.0099 11.5659
141.5 16.3226 12.9986 11.5545
142 16.3248 12.9895 11.5455
142.5 16.2862 12.9532 11.5091
143 16.2613 12.9259 11.4773
143.5 16.2431 12.8987 11.4319
144 16.2159 12.8623 11.4024
144.5 16.1591 12.8101 11.3388
145 16.1546 12.8078 11.3456
145.5 16.1023 12.7443 11.2707
146 16.091 12.7397 11.2662
146.5 15.9956 12.6444 11.1776
147 15.9706 12.6217 11.1595
147.5 15.9434 12.574 11.0891
148 15.8821 12.5377 11.0982
148.5 15.8117 12.4355 10.9438
149 15.8162 12.4468 10.971
149.5 15.7277 12.3288 10.8234
150 15.6891 12.2924 10.7758
150.5 15.6959 12.2924 10.7712
151 15.6233 12.2357 10.7213
151.5 15.5733 12.1744 10.6554
152 15.6006 12.2016 10.6872
152.5 15.5143 12.1199 10.61
153 15.4779 12.0858 10.5623
153.5 15.453 12.0631 10.5442
154 15.4416 12.0631 10.5487
154.5 15.4257 12.0336 10.5101
155 15.3871 12.0109 10.5056
155.5 15.3985 12.0268 10.5192
156 15.4212 12.0313 10.4988
156.5 15.428 12.0472 10.5305
157 15.4416 12.0654 10.551
157.5 15.4462 12.0654 10.5419
158 15.4621 12.0631 10.5328
158.5 15.4689 12.0881 10.576
159 15.5438 12.1335 10.5941
159.5 15.5551 12.1698 10.6509
160 15.5915 12.1971 10.6668
160.5 15.655 12.2311 10.6827
161 15.6755 12.2561 10.7213
161.5 15.7459 12.3242 10.7916
162 15.8185 12.4105 10.9097
162.5 15.8912 12.4764 10.9687
163 16.0138 12.5967 11.0732
163.5 16.0615 12.6739 11.1754
164 16.1682 12.7647 11.2594
164.5 16.2613 12.8623 11.3525
165 16.3112 12.9168 11.4138
165.5 16.3498 12.9418 11.4342
166 16.3816 13.0054 11.5227
166.5 16.4316 13.0462 11.5636
167 16.4997 13.0985 11.6045
167.5 16.536 13.1439 11.6771
168 16.5224 13.153 11.693
168.5 16.561 13.1734 11.6998
169 16.6041 13.2211 11.7498
169.5 16.6018 13.2097 11.7021
170 16.5882 13.2075 11.7407
170.5 16.5996 13.2097 11.7271
171 16.6018 13.2075 11.7294
171.5 16.6086 13.2097 11.7203
172 16.5905 13.2097 11.7248
172.5 16.5542 13.1711 11.6908
