# Figure 6 plot (d) - Oort Cloud comet meteoroids Earth-to-Moon mass flux ratio
# Meteoroid diameter (um), Fcoll, Earth-to-Moon mass flux ratio
10 1 1.1639
20 1 1.14973
50 1 1.1456
100 1 1.19549
200 1 1.08917
400 1 1.08191
800 1 1.06383
1200 1 1.07322
10 5 1.16393
20 5 1.14989
50 5 1.14841
100 5 1.22837
200 5 1.10439
400 5 1.16241
800 5 1.06088
1200 5 1.07958
10 10 1.16393
20 10 1.14991
50 10 1.14877
100 10 1.23298
200 10 1.10758
400 10 1.18881
800 10 1.05684
1200 10 1.08066
10 20 1.16394
20 20 1.14992
50 20 1.14895
100 20 1.23532
200 20 1.10933
400 20 1.20311
800 20 1.05384
1200 20 1.08085
10 50 1.16394
20 50 1.14993
50 50 1.14906
100 50 1.23675
200 50 1.11044
400 50 1.21184
800 50 1.05172
1200 50 1.08003
10 9000000000 1.16394
20 9000000000 1.14993
50 9000000000 1.14913
100 9000000000 1.2377
200 9000000000 1.1112
400 9000000000 1.21765
800 9000000000 1.05019
1200 9000000000 1.0786
