10 1 6.88109
20 1 5.73969
50 1 5.11841
100 1 4.79882
200 1 4.13079
500 1 3.0271
800 1 2.04595
1000 1 1.80312
1200 1 1.6984
2000 1 1.63401
10 5 6.88102
20 5 5.73879
50 5 5.12778
100 5 4.86633
200 5 4.26739
500 5 3.9226
800 5 3.52114
1000 5 3.13934
1200 5 2.0118
2000 5 1.75922
10 10 6.88102
20 10 5.73867
50 10 5.12917
100 10 4.88349
200 10 4.28669
500 10 3.98626
800 10 3.68883
1000 10 3.38205
1200 10 2.32353
2000 10 1.83413
10 20 6.88101
20 20 5.73862
50 20 5.12989
100 20 4.89316
200 20 4.29909
500 20 4.02827
800 20 3.81974
1000 20 3.52797
1200 20 2.56432
2000 20 1.97831
10 50 6.88101
20 50 5.73858
50 50 5.13032
100 50 4.89934
200 50 4.30777
500 50 4.06152
800 50 3.94759
1000 50 3.6469
1200 50 2.77627
2000 50 2.19007
10 9000000000 6.88101
20 9000000000 5.73856
50 9000000000 5.13062
100 9000000000 4.90362
200 9000000000 4.31417
500 9000000000 4.08907
800 9000000000 4.07258
1000 9000000000 3.75166
1200 9000000000 3.17155
2000 9000000000 2.60944
